ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
24816 NE 25th St,https://www.redfin.com/WA/Sammamish/24816-NE-25th-St-98074/home/261794,May-30-2017,May-2017,98074,2002,308,328
22506 SE 14th Pl,https://www.redfin.com/WA/Sammamish/22506-SE-14th-Pl-98075/home/433426,May-30-2017,May-2017,98075,1999,330,353
19322 SE 21st St,https://www.redfin.com/WA/Sammamish/19322-SE-21st-St-98075/home/266736,May-30-2017,May-2017,98075,1981,287,328
24327 NE 14th Pl,https://www.redfin.com/WA/Sammamish/24327-NE-14th-Pl-98074/home/109660857,May-30-2017,May-2017,98074,2017,377,382
22630 NE 14th Pl,https://www.redfin.com/WA/Sammamish/22630-NE-14th-Pl-98074/home/266619,May-30-2017,May-2017,98074,1988,417,451
27137 SE 19th Pl,https://www.redfin.com/WA/Sammamish/27137-SE-19th-Pl-98075/home/50268210,May-31-2017,May-2017,98075,2014,312,320
4325 239th Pl SE,https://www.redfin.com/WA/Issaquah/4325-239th-Pl-SE-98029/home/437911,May-31-2017,May-2017,98029,1986,289,325
2222 271st Ct SE,https://www.redfin.com/WA/Sammamish/2222-271st-Ct-SE-98075/home/439128,May-31-2017,May-2017,98075,1997,349,374
21008 NE 36th St,https://www.redfin.com/WA/Sammamish/21008-NE-36th-St-98074/home/264033,May-31-2017,May-2017,98074,1981,361,402
2444 196th Ave SE,https://www.redfin.com/WA/Sammamish/2444-196th-Ave-SE-98075/home/267470,May-31-2017,May-2017,98075,1992,338,368
4028 252nd Ave SE,https://www.redfin.com/WA/Issaquah/4028-252nd-Ave-SE-98029/home/437819,May-31-2017,May-2017,98029,1996,382,408
3517 262nd Ave SE,https://www.redfin.com/WA/Sammamish/3517-262nd-Ave-SE-98075/home/440335,May-31-2017,May-2017,98075,1994,330,358
26630 (Lot 10) SE 9th Way,https://www.redfin.com/WA/Sammamish/26630-SE-9th-Way-98075/home/101611032,May-31-2017,May-2017,98075,2017,291,296
22931 NE 27th Pl,https://www.redfin.com/WA/Sammamish/22931-NE-27th-Pl-98074/home/261157,May-31-2017,May-2017,98074,1981,351,392
1509 247th Ave NE,https://www.redfin.com/WA/Sammamish/1509-247th-Ave-NE-98074/home/106725404,May-31-2017,May-2017,98074,2016,329,335
1201 250th Ave NE,https://www.redfin.com/WA/Redmond/1201-250th-Ave-NE-98074/home/266325,May-31-2017,May-2017,98074,1980,351,393
4737 242nd Ave SE,https://www.redfin.com/WA/Issaquah/4737-242nd-Ave-SE-98029/home/438700,May-31-2017,May-2017,98029,1988,283,317
4357 239th Pl SE,https://www.redfin.com/WA/Issaquah/4357-239th-Pl-SE-98029/home/437933,June-1-2017,June-2017,98029,1985,374,411
1121 240th Way SE,https://www.redfin.com/WA/Sammamish/1121-240th-Way-SE-98075/home/434338,June-1-2017,June-2017,98075,2000,345,367
2431 277th Ave SE,https://www.redfin.com/WA/Sammamish/2431-277th-Ave-SE-98075/home/440319,June-2-2017,June-2017,98075,2003,278,297
611 208 Ave SE,https://www.redfin.com/WA/Sammamish/611-208th-Ave-SE-98074/home/267644,June-2-2017,June-2017,98074,1978,252,296
22329 NE 9th Dr,https://www.redfin.com/WA/Sammamish/22329-NE-9th-Dr-98074/home/263188,June-2-2017,June-2017,98074,1990,290,322
19636 NE 42nd Way,https://www.redfin.com/WA/Sammamish/19636-NE-42nd-Way-98074/home/2115399,June-2-2017,June-2017,98074,2006,379,395
305 211th Pl SE,https://www.redfin.com/WA/Sammamish/305-211th-Pl-SE-98074/home/267105,June-2-2017,June-2017,98074,2002,290,310
2438 235th Ave NE,https://www.redfin.com/WA/Sammamish/2438-235th-Ave-NE-98074/home/260974,June-5-2017,June-2017,98074,1991,385,416
25724 SE 40th St,https://www.redfin.com/WA/Issaquah/25724-SE-40th-St-98029/home/436654,June-5-2017,June-2017,98029,1991,391,422
21019 NE 17th St,https://www.redfin.com/WA/Sammamish/21019-NE-17th-St-98074/home/261059,June-5-2017,June-2017,98074,1980,447,489
2729 233rd Pl NE,https://www.redfin.com/WA/Sammamish/2729-233rd-Pl-NE-98074/home/265937,June-5-2017,June-2017,98074,1987,408,443
25807 NE 1st Pl,https://www.redfin.com/WA/Sammamish/25807-NE-1st-Pl-98074/home/435631,June-5-2017,June-2017,98074,2005,346,363
23814 NE 27th St,https://www.redfin.com/WA/Sammamish/23814-NE-27th-St-98074/home/264465,June-5-2017,June-2017,98074,1990,376,408
24022 SE 21st St,https://www.redfin.com/WA/Sammamish/24022-SE-21st-St-98075/home/434028,June-6-2017,June-2017,98075,2003,399,418
23425 NE 19th Dr,https://www.redfin.com/WA/Sammamish/23425-NE-19th-Dr-98074/home/261898,June-7-2017,June-2017,98074,1990,358,390
20207 NE 39th St,https://www.redfin.com/WA/Sammamish/20207-NE-39th-St-98074/home/264303,June-7-2017,June-2017,98074,1984,347,385
909 208th Ave NE,https://www.redfin.com/WA/Sammamish/909-208th-Ave-NE-98074/home/267156,June-8-2017,June-2017,98074,1968,317,371
1430 246th Ave NE,https://www.redfin.com/WA/Sammamish/1430-246th-Ave-NE-98074/home/106725737,June-8-2017,June-2017,98074,2017,340,345
3123 Sahalee Dr W,https://www.redfin.com/WA/Sammamish/3123-Sahalee-Dr-W-98074/home/262076,June-8-2017,June-2017,98074,1978,313,357
4605 246th Pl SE,https://www.redfin.com/WA/Issaquah/4605-246th-Pl-SE-98029/home/436943,June-8-2017,June-2017,98029,1988,392,426
24201 SE 38th Pl,https://www.redfin.com/WA/Issaquah/24201-SE-38th-Pl-98029/home/439577,June-8-2017,June-2017,98029,1987,393,428
1346 222 Pl NE,https://www.redfin.com/WA/Sammamish/1346-222nd-Pl-NE-98074/home/264037,June-9-2017,June-2017,98074,1982,465,505
22119 NE 16th St,https://www.redfin.com/WA/Sammamish/22119-NE-16th-St-98074/home/262591,June-9-2017,June-2017,98074,1984,354,392
27539 SE 29th Ct,https://www.redfin.com/WA/Sammamish/27539-SE-29th-Ct-98075/home/2086449,June-9-2017,June-2017,98075,2006,260,276
1766 271st Ave SE,https://www.redfin.com/WA/Sammamish/1766-271st-Ave-SE-98075/home/28582436,June-9-2017,June-2017,98075,2011,333,344
1823 216th Ave SE,https://www.redfin.com/WA/Sammamish/1823-216th-Ave-SE-98075/home/434772,June-9-2017,June-2017,98075,1969,321,374
2413 246th Pl NE,https://www.redfin.com/WA/Redmond/2413-246th-Pl-NE-98074/home/262090,June-9-2017,June-2017,98074,1993,296,325
2017 208th Pl NE,https://www.redfin.com/WA/Sammamish/2017-208th-Pl-NE-98074/home/265653,June-9-2017,June-2017,98074,1975,405,452
4318 209th Ave NE,https://www.redfin.com/WA/Sammamish/4318-209th-Ave-NE-98074/home/263044,June-12-2017,June-2017,98074,1984,382,420
25217 NE 3rd Pl,https://www.redfin.com/WA/Sammamish/25217-NE-3rd-Pl-98074/home/265846,June-12-2017,June-2017,98074,2004,307,325
2030 200th Ave SE,https://www.redfin.com/WA/Sammamish/2030-200th-Ave-SE-98075/home/268178,June-13-2017,June-2017,98075,2013,396,405
4449 229th Pl SE,https://www.redfin.com/WA/Sammamish/4449-229th-Pl-SE-98075/home/269137,June-13-2017,June-2017,98075,1998,355,379
2319 236th Ave NE,https://www.redfin.com/WA/Sammamish/2319-236th-Ave-NE-98074/home/263345,June-13-2017,June-2017,98074,1989,324,357
818 207th Ave NE,https://www.redfin.com/WA/Sammamish/818-207th-Ave-NE-98074/home/267306,June-13-2017,June-2017,98074,1984,352,390
1614 217 Pl SE,https://www.redfin.com/WA/Sammamish/1614-217th-Pl-SE-98075/home/433308,June-13-2017,June-2017,98075,1976,325,371
27731 SE 26th Way,https://www.redfin.com/WA/SAMMAMISH/27731-SE-26TH-WAY-98075/home/439810,June-14-2017,June-2017,98075,2003,285,304
1611 E Lk Sammamish Pkwy NE,https://www.redfin.com/WA/Sammamish/1611-E-Lake-Sammamish-Pkwy-NE-98074/home/322369,June-14-2017,June-2017,98074,1953,388,457
626 219th Ave NE,https://www.redfin.com/WA/Sammamish/626-219th-Ave-NE-98074/home/268738,June-14-2017,June-2017,98074,1979,348,391
24315 SE 43rd Pl,https://www.redfin.com/WA/Issaquah/24315-SE-43rd-Pl-98029/home/438387,June-14-2017,June-2017,98029,1987,414,449
1503 247th Ave NE,https://www.redfin.com/WA/Sammamish/1503-247th-Ave-NE-98074/home/106725438,June-15-2017,June-2017,98074,2016,341,347
3906 259th Ave SE,https://www.redfin.com/WA/Issaquah/3906-259th-Ave-SE-98029/home/438852,June-15-2017,June-2017,98029,1990,409,441
304 239th Way SE,https://www.redfin.com/WA/Sammamish/304-239th-Way-SE-98074/home/261258,June-15-2017,June-2017,98074,2001,327,348
3935 262nd Ave SE,https://www.redfin.com/WA/Issaquah/3935-262nd-Ave-SE-98029/home/438654,June-15-2017,June-2017,98029,1990,306,338
24710 SE 46th Pl,https://www.redfin.com/WA/Issaquah/24710-SE-46th-Pl-98029/home/438973,June-15-2017,June-2017,98029,1988,334,368
2707 Sahalee Dr E,https://www.redfin.com/WA/Sammamish/2707-Sahalee-Dr-E-98074/home/265786,June-15-2017,June-2017,98074,1978,278,322
23310 SE 14th Ct,https://www.redfin.com/WA/Sammamish/23310-SE-14th-Ct-98074/home/436260,June-15-2017,June-2017,98075,1989,313,346
1147 244th Pl SE,https://www.redfin.com/WA/Sammamish/1147-244th-Pl-SE-98075/home/55550970,June-16-2017,June-2017,98075,2017,368,373
3691 248th Ave SE,https://www.redfin.com/WA/Issaquah/3691-248th-Ave-SE-98029/home/437427,June-16-2017,June-2017,98029,1989,380,413
23001 SE 45th Ct,https://www.redfin.com/WA/Sammamish/23001-SE-45th-Ct-98075/home/2089253,June-16-2017,June-2017,98075,2004,335,353
1512 208th Ave NE,https://www.redfin.com/WA/Sammamish/1512-208th-Ave-NE-98074/home/12069278,June-16-2017,June-2017,98074,2007,315,330
22525 NE 14th Dr,https://www.redfin.com/WA/Sammamish/22525-NE-14th-Dr-98074/home/261027,June-16-2017,June-2017,98074,1984,315,353
26215 SE 40th Pl,https://www.redfin.com/WA/Issaquah/26215-SE-40th-Pl-98029/home/438179,June-16-2017,June-2017,98029,1992,323,353
2417 Sahalee Dr W,https://www.redfin.com/WA/Sammamish/2417-Sahalee-Dr-W-98074/home/263254,June-16-2017,June-2017,98074,1976,383,429
26539 SE 25th St,https://www.redfin.com/WA/Sammamish/26539-SE-25th-St-98075/home/438910,June-19-2017,June-2017,98075,1998,307,331
23258 NE 15th St,https://www.redfin.com/WA/Sammamish/23258-NE-15th-St-98074/home/264536,June-19-2017,June-2017,98074,1996,358,384
24903 SE 41st Dr,https://www.redfin.com/WA/Issaquah/24903-SE-41st-Dr-98029/home/436700,June-19-2017,June-2017,98029,1996,418,444
2818 220th Pl NE,https://www.redfin.com/WA/Sammamish/2818-220th-Pl-NE-98074/home/266441,June-19-2017,June-2017,98074,1987,301,336
24760 SE 28th Pl,https://www.redfin.com/WA/Sammamish/24760-SE-28th-Pl-98075/home/21471195,June-20-2017,June-2017,98075,2021,63,64
19814 SE 32nd St,https://www.redfin.com/WA/Sammamish/19814-SE-32nd-St-98075/home/268805,June-20-2017,June-2017,98075,2000,356,378
812 207th Ave NE,https://www.redfin.com/WA/Sammamish/812-207th-Ave-NE-98074/home/267307,June-20-2017,June-2017,98074,1979,382,425
3049 205th Ct NE,https://www.redfin.com/WA/Sammamish/3049-205th-Ct-NE-98074/home/264975,June-21-2017,June-2017,98074,2000,315,337
4322 210th Ct NE,https://www.redfin.com/WA/Sammamish/4322-210th-Ct-NE-98074/home/261516,June-21-2017,June-2017,98074,1984,372,410
19401 SE 16th St,https://www.redfin.com/WA/Sammamish/19401-SE-16th-St-98075/home/267145,June-21-2017,June-2017,98075,1991,300,331
2038 215th Pl SE,https://www.redfin.com/WA/Sammamish/2038-215th-Pl-SE-98075/home/108600778,June-21-2017,June-2017,98075,2016,330,336
24535 SE 43rd Pl,https://www.redfin.com/WA/Issaquah/24535-SE-43rd-Pl-98029/home/438365,June-22-2017,June-2017,98029,1987,401,436
2935 200th Ave SE,https://www.redfin.com/WA/Sammamish/2935-200th-Ave-SE-98075/home/267727,June-22-2017,June-2017,98075,1967,296,351
1521 247th Ave NE,https://www.redfin.com/WA/Sammamish/1521-247th-Ave-NE-98074/home/106725312,June-22-2017,June-2017,98074,2016,352,358
4240 230th Way SE,https://www.redfin.com/WA/Sammamish/4240-230th-Way-SE-98075/home/266761,June-22-2017,June-2017,98075,1995,319,346
23264 NE 15th St,https://www.redfin.com/WA/Sammamish/23264-NE-15th-St-98074/home/264535,June-23-2017,June-2017,98074,1994,345,373
2805 234th Pl NE,https://www.redfin.com/WA/Sammamish/2805-234th-Pl-NE-98074/home/266276,June-23-2017,June-2017,98074,1988,371,405
22108 NE 11th Pl,https://www.redfin.com/WA/Sammamish/22108-NE-11th-Pl-98074/home/261700,June-23-2017,June-2017,98074,1988,398,432
3722 245th Ave SE,https://www.redfin.com/WA/Issaquah/3722-245th-Ave-SE-98029/home/439280,June-23-2017,June-2017,98029,1988,370,404
22926 SE 27th Ct,https://www.redfin.com/WA/Sammamish/22926-SE-27th-Ct-98075/home/436146,June-23-2017,June-2017,98075,1998,360,384
3211 263rd Ct SE,https://www.redfin.com/WA/Sammamish/3211-263rd-Ct-SE-98075/home/438953,June-23-2017,June-2017,98075,1989,271,304
2656 230th Ave SE,https://www.redfin.com/WA/Sammamish/2656-230th-Ave-SE-98075/home/434194,June-26-2017,June-2017,98075,1998,320,344
24529 SE 45th St,https://www.redfin.com/WA/Issaquah/24529-SE-45th-St-98029/home/437901,June-26-2017,June-2017,98029,1988,366,400
831 216th Ave NE,https://www.redfin.com/WA/Sammamish/831-216th-Ave-NE-98074/home/268875,June-26-2017,June-2017,98074,1968,340,394
22914 SE 13th Way,https://www.redfin.com/WA/Sammamish/22914-SE-13th-Way-98075/home/434819,June-26-2017,June-2017,98075,2001,360,381
22739 SE 27th St,https://www.redfin.com/WA/Sammamish/22739-SE-27th-St-98075/home/435511,June-26-2017,June-2017,98075,1994,326,354
24321 SE 43rd Pl,https://www.redfin.com/WA/Issaquah/24321-SE-43rd-Pl-98029/home/439426,June-27-2017,June-2017,98029,1987,412,447
818 197th Ave SE,https://www.redfin.com/WA/Sammamish/818-197th-Ave-SE-98075/home/267616,June-27-2017,June-2017,98075,2001,339,360
1406 271st Pl SE,https://www.redfin.com/WA/Sammamish/1406-271st-Pl-SE-98075/home/2077175,June-27-2017,June-2017,98075,2006,283,299
24209 SE 10th Pl,https://www.redfin.com/WA/Sammamish/24209-SE-10th-Pl-98075/home/435773,June-28-2017,June-2017,98075,1999,431,454
2123 204th Pl NE,https://www.redfin.com/WA/Sammamish/2123-204th-Pl-NE-98074/home/265383,June-28-2017,June-2017,98074,2001,289,310
24397 NE 27th  (Lot 1) Pl,https://www.redfin.com/WA/Sammamish/24397-NE-27th-Pl-98074/home/109660540,June-28-2017,June-2017,98074,2017,312,317
1030 231 Pl NE,https://www.redfin.com/WA/Sammamish/1030-231st-Pl-NE-98074/home/261986,June-29-2017,June-2017,98074,2002,359,379
4641 240th Ave SE,https://www.redfin.com/WA/Issaquah/4641-240th-Ave-SE-98029/home/438949,June-29-2017,June-2017,98029,1988,366,400
20864 SE 20th St,https://www.redfin.com/WA/Sammamish/20864-SE-20th-St-98075/home/12317969,June-29-2017,June-2017,98075,2011,310,321
2619 233rd Ave SE,https://www.redfin.com/WA/Sammamish/2619-233rd-Ave-SE-98075/home/434671,June-30-2017,June-2017,98075,1993,422,451
25524 SE 41st Ct,https://www.redfin.com/WA/Issaquah/25524-SE-41st-Ct-98029/home/439471,June-30-2017,June-2017,98029,1990,437,469
4543 229th Pl SE,https://www.redfin.com/WA/Sammamish/4543-229th-Pl-SE-98075/home/268170,June-30-2017,June-2017,98075,1997,334,359
24633 SE 36th Ct,https://www.redfin.com/WA/Issaquah/24633-SE-36th-Ct-98029/home/438769,June-30-2017,June-2017,98029,1988,304,338
24008 SE 32nd St,https://www.redfin.com/WA/Sammamish/24008-SE-32nd-St-98075/home/436066,June-30-2017,June-2017,98075,1967,337,392
24115 NE 29th St,https://www.redfin.com/WA/Sammamish/24115-NE-29th-St-98074/home/261730,June-30-2017,June-2017,98074,1991,314,345
22714 NE 16th St,https://www.redfin.com/WA/Sammamish/22714-NE-16th-St-98074/home/262958,June-30-2017,June-2017,98074,1993,296,325
4009 242nd Ave SE,https://www.redfin.com/WA/Issaquah/4009-242nd-Ave-SE-98029/home/436849,June-30-2017,June-2017,98029,1988,400,434
23427 NE 10th Pl,https://www.redfin.com/WA/Sammamish/23427-NE-10th-Pl-98074/home/2059957,June-30-2017,June-2017,98074,2007,377,392
1827 211th Way NE,https://www.redfin.com/WA/Sammamish/1827-211th-Way-NE-98074/home/263129,June-30-2017,June-2017,98074,1981,419,460
4258 258th Ave SE,https://www.redfin.com/WA/Issaquah/4258-258th-Ave-SE-98029/home/437472,June-30-2017,June-2017,98029,1993,370,399
227 212th Pl NE,https://www.redfin.com/WA/Sammamish/227-212th-Pl-NE-98074/home/109660509,July-3-2017,July-2017,98074,2017,303,308
22622 NE 25th Way,https://www.redfin.com/WA/Sammamish/22622-NE-25th-Way-98074/home/262922,July-3-2017,July-2017,98074,1984,324,362
5009 190th Pl NE,https://www.redfin.com/WA/Sammamish/5009-190th-Pl-NE-98074/home/261589,July-3-2017,July-2017,98074,1990,400,432
22038 NE 15th St,https://www.redfin.com/WA/Sammamish/22038-NE-15th-St-98074/home/262723,July-5-2017,July-2017,98074,1984,305,343
2116 Sahalee Dr E,https://www.redfin.com/WA/Sammamish/2116-Sahalee-Dr-E-98074/home/263617,July-6-2017,July-2017,98074,1977,304,349
20912 SE 14th Pl,https://www.redfin.com/WA/Sammamish/20912-SE-14th-Pl-98075/home/22427476,July-6-2017,July-2017,98075,2014,370,378
25139 SE 43rd Pl,https://www.redfin.com/WA/Issaquah/25139-SE-43rd-Pl-98029/home/437250,July-6-2017,July-2017,98029,1996,379,405
1837 231st Pl NE,https://www.redfin.com/WA/Sammamish/1837-231st-Pl-NE-98074/home/265418,July-6-2017,July-2017,98074,1990,382,414
24134 NE 30th Pl,https://www.redfin.com/WA/Sammamish/24134-NE-30th-Pl-98074/home/262470,July-7-2017,July-2017,98074,1990,264,296
25744 SE 32nd Pl,https://www.redfin.com/WA/Sammamish/25744-SE-32nd-Pl-98075/home/436778,July-7-2017,July-2017,98075,1993,364,393
905 273rd Pl SE,https://www.redfin.com/WA/Sammamish/905-273rd-Pl-SE-98075/home/439620,July-7-2017,July-2017,98075,2003,296,315
24935 SE 43rd St,https://www.redfin.com/WA/Issaquah/24935-SE-43rd-St-98029/home/438141,July-7-2017,July-2017,98029,1996,419,445
337 239th Way SE,https://www.redfin.com/WA/Sammamish/337-239th-Way-SE-98074/home/264045,July-7-2017,July-2017,98074,2003,281,300
21227 SE 29th St SE,https://www.redfin.com/WA/Sammamish/21227-SE-29th-St-98075/home/435679,July-7-2017,July-2017,98075,1985,353,390
120 247th Ave SE,https://www.redfin.com/WA/Redmond/120-247th-Ave-SE-98074/home/435424,July-7-2017,July-2017,98074,1998,295,319
2326 Sahalee drive east,https://www.redfin.com/WA/Sammamish/2326-Sahalee-Dr-E-98074/home/265599,July-8-2017,July-2017,98074,1980,378,420
21982 SE 31st Ct,https://www.redfin.com/WA/Sammamish/21982-SE-31st-Ct-98075/home/52428801,July-10-2017,July-2017,98075,2014,372,380
2515 227th Pl NE,https://www.redfin.com/WA/Sammamish/2515-227th-Pl-NE-98074/home/266664,July-10-2017,July-2017,98074,1984,284,322
2516 229th Pl NE,https://www.redfin.com/WA/Sammamish/2516-229th-Pl-NE-98074/home/261751,July-10-2017,July-2017,98074,1981,421,462
22608 NE 20th Pl,https://www.redfin.com/WA/Sammamish/22608-NE-20th-Pl-98074/home/266561,July-10-2017,July-2017,98074,1983,296,335
2045 E Beaver Lake Dr SE,https://www.redfin.com/WA/Issaquah/2045-E-Beaver-Lake-Dr-SE-98075/home/433474,July-10-2017,July-2017,98075,1953,675,744
21926 NE 21 St,https://www.redfin.com/WA/Sammamish/21926-NE-21st-Pl-98074/home/262379,July-10-2017,July-2017,98074,1987,320,355
2967 226th Pl SE Lot 10,https://www.redfin.com/WA/Sammamish/2967-226th-Pl-SE-98075/unit-10/home/111276757,July-10-2017,July-2017,98075,2016,300,306
2006 264th Pl SE,https://www.redfin.com/WA/Sammamish/2006-264th-Pl-SE-98075/home/440011,July-11-2017,July-2017,98075,1999,297,320
3811 East lake Sammamish Pkwy NE,https://www.redfin.com/WA/Sammamish/3811-E-Lake-Sammamish-Pkwy-NE-98074/home/322260,July-11-2017,July-2017,98074,1947,1280,1355
3405 241st Ave SE,https://www.redfin.com/WA/Issaquah/3405-241st-Ave-SE-98029/home/439208,July-11-2017,July-2017,98029,1990,287,319
4049 240th Pl SE,https://www.redfin.com/WA/Issaquah/4049-240th-Pl-SE-98029/home/438720,July-11-2017,July-2017,98029,1989,371,404
2349 237th Pl NE,https://www.redfin.com/WA/Sammamish/2349-237th-Pl-NE-98074/home/50269683,July-11-2017,July-2017,98074,2013,343,352
22309 SE 18th Ct,https://www.redfin.com/WA/Issaquah/22309-SE-18th-Ct-98075/home/434078,July-11-2017,July-2017,98075,1985,415,452
23715 NE 6th Ct,https://www.redfin.com/WA/Sammamish/23715-NE-6th-Ct-98074/home/266369,July-11-2017,July-2017,98074,1982,315,355
24025 NE 29th St,https://www.redfin.com/WA/Sammamish/24025-NE-29th-St-98074/home/265641,July-11-2017,July-2017,98074,1990,318,350
2808 Sahalee Dr E,https://www.redfin.com/WA/Sammamish/2808-Sahalee-Dr-E-98074/home/261998,July-12-2017,July-2017,98074,1978,338,382
23025 SE 41st Pl,https://www.redfin.com/WA/Sammamish/23025-SE-41st-Pl-98075/home/267079,July-12-2017,July-2017,98075,1988,352,386
22622 SE 20th St,https://www.redfin.com/WA/Sammamish/22622-SE-20th-St-98075/home/435564,July-12-2017,July-2017,98075,1977,346,391
4650 238th (Lot 6) Dr SE,https://www.redfin.com/WA/Issaquah/4650-238th-Dr-SE-98029/home/106725407,July-12-2017,July-2017,98029,2016,286,292
4105 209th Pl NE,https://www.redfin.com/WA/Sammamish/4105-209th-Pl-NE-98074/home/263583,July-12-2017,July-2017,98074,1984,386,424
1514 247th Ave NE,https://www.redfin.com/WA/Sammamish/1514-247th-Ave-NE-98074/home/106725310,July-14-2017,July-2017,98074,2017,363,368
4329 209th Ave NE,https://www.redfin.com/WA/Sammamish/4329-209th-Ave-NE-98074/home/266606,July-14-2017,July-2017,98074,1984,368,406
20214 NE 18th Pl,https://www.redfin.com/WA/Sammamish/20214-NE-18th-Pl-98074/home/322362,July-14-2017,July-2017,98074,1996,384,410
27578 SE 31st Pl,https://www.redfin.com/WA/Sammamish/27578-SE-31st-Pl-98075/home/18661365,July-14-2017,July-2017,98075,2008,299,313
338 222nd Ave NE,https://www.redfin.com/WA/Sammamish/338-222nd-Ave-NE-98074/home/2074821,July-14-2017,July-2017,98074,2005,337,354
23406 NE 21st St,https://www.redfin.com/WA/Sammamish/23406-NE-21st-St-98074/home/264486,July-14-2017,July-2017,98074,1990,396,428
23984 SE 8th Pl,https://www.redfin.com/WA/Sammamish/23984-SE-8th-Pl-98075/home/435760,July-14-2017,July-2017,98075,1999,293,316
24512 SE 43rd Pl,https://www.redfin.com/WA/Issaquah/24512-SE-43rd-Pl-98029/home/438369,July-14-2017,July-2017,98029,1987,373,408
2016 223rd Pl NE,https://www.redfin.com/WA/Sammamish/2016-223rd-Pl-NE-98074/home/263952,July-14-2017,July-2017,98074,1987,322,357
1434 232nd Ave SE,https://www.redfin.com/WA/Sammamish/1434-232nd-Ave-SE-98074/home/436250,July-14-2017,July-2017,98075,2003,281,300
27712 SE 24th Way,https://www.redfin.com/WA/Sammamish/27712-SE-24th-Way-98075/home/438434,July-17-2017,July-2017,98075,2003,310,329
2025 248th Pl SE,https://www.redfin.com/WA/Sammamish/2025-248th-Pl-SE-98075/home/436329,July-17-2017,July-2017,98075,2003,223,242
24623 SE 44th Ct,https://www.redfin.com/WA/Issaquah/24623-SE-44th-Ct-98029/home/439411,July-17-2017,July-2017,98029,1988,390,424
4633 230th Ter SE,https://www.redfin.com/WA/Sammamish/4633-230th-Ter-SE-98075/home/268254,July-17-2017,July-2017,98075,2001,283,304
315 243rd Ave SE,https://www.redfin.com/WA/Sammamish/315-243rd-Ave-SE-98074/home/265917,July-18-2017,July-2017,98074,1999,334,357
2274 270th Ct SE,https://www.redfin.com/WA/Sammamish/2274-270th-Ct-SE-98075/home/438089,July-18-2017,July-2017,98075,1999,347,370
24205 NE 5th Pl,https://www.redfin.com/WA/Sammamish/24205-NE-5th-Pl-98074/home/262860,July-18-2017,July-2017,98074,1983,378,417
22936 SE 27th Ct,https://www.redfin.com/WA/Sammamish/22936-SE-27th-Ct-98075/home/436148,July-19-2017,July-2017,98075,1998,393,417
23965 SE 10th St,https://www.redfin.com/WA/Sammamish/23965-SE-10th-St-98074/home/435428,July-19-2017,July-2017,98075,2000,315,337
19518 SE 27th Pl,https://www.redfin.com/WA/Sammamish/19518-SE-27th-Pl-98075/home/267141,July-19-2017,July-2017,98075,2004,268,286
4654 238th (Lot 5) Dr SE,https://www.redfin.com/WA/Issaquah/4654-238th-Dr-SE-98029/home/106725744,July-19-2017,July-2017,98029,2015,305,312
4601 239th Ave SE,https://www.redfin.com/WA/Issaquah/4601-239th-Ave-SE-98029/home/440288,July-20-2017,July-2017,98029,1988,317,351
20022 SE 20th Pl,https://www.redfin.com/WA/Sammamish/20022-SE-20th-Pl-98075/home/268879,July-20-2017,July-2017,98075,1978,285,329
238 208th Ave NE,https://www.redfin.com/WA/Sammamish/238-208th-Ave-NE-98074/home/268288,July-20-2017,July-2017,98074,1970,406,458
4550 240th (Lot 32) Pl SE,https://www.redfin.com/WA/Issaquah/4550-240th-Pl-SE-98029/home/106725416,July-20-2017,July-2017,98029,2017,312,317
1506 246th Ave NE,https://www.redfin.com/WA/Sammamish/1506-246th-Ave-NE-98074/home/106725477,July-20-2017,July-2017,98074,2017,339,344
4043 259th Ave SE,https://www.redfin.com/WA/Issaquah/4043-259th-Ave-SE-98029/home/437513,July-20-2017,July-2017,98029,1991,419,450
20605 SE 34th St,https://www.redfin.com/WA/Sammamish/20605-SE-34th-St-98075/home/267447,July-20-2017,July-2017,98075,1994,339,367
1316 268th Way SE,https://www.redfin.com/WA/Sammamish/1316-268th-Way-SE-98075/home/437162,July-20-2017,July-2017,98075,1999,281,304
26522 SE Belvedere Way,https://www.redfin.com/WA/Sammamish/26522-SE-Belvedere-Way-98075/home/22425135,July-21-2017,July-2017,98075,2017,342,347
22309 NE 9th Dr,https://www.redfin.com/WA/Sammamish/22309-NE-9th-Dr-98074/home/261253,July-21-2017,July-2017,98074,1989,330,363
269 259th Ave NE,https://www.redfin.com/WA/Sammamish/269-259th-Ave-NE-98074/home/2082301,July-21-2017,July-2017,98074,2005,314,331
3017 247th Ave SE,https://www.redfin.com/WA/Sammamish/3017-247th-Ave-SE-98075/home/435191,July-21-2017,July-2017,98075,1979,360,403
25709 SE 32nd Pl,https://www.redfin.com/WA/Sammamish/25709-SE-32nd-Pl-98075/home/437153,July-21-2017,July-2017,98075,1991,304,335
269 212th Pl NE,https://www.redfin.com/WA/Sammamish/269-212th-Pl-NE-98074/home/109660265,July-21-2017,July-2017,98074,2016,296,302
3694 248th Ave SE,https://www.redfin.com/WA/Issaquah/3694-248th-Ave-SE-98029/home/437749,July-21-2017,July-2017,98029,1989,391,424
