ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
11125 Champagne Point Rd NE,https://www.redfin.com/WA/Kirkland/11125-Champagne-Point-Rd-NE-98034/home/280423,May-19-2017,May-2017,98034,2001,348,369
13436 90th Pl NE,https://www.redfin.com/WA/Kirkland/13436-90th-Pl-NE-98034/home/278145,May-19-2017,May-2017,98034,1968,468,522
710 3rd St,https://www.redfin.com/WA/Kirkland/710-3rd-St-98033/home/463874,May-19-2017,May-2017,98033,1998,486,510
11337 NE 145th St,https://www.redfin.com/WA/Kirkland/11337-NE-145th-St-98034/home/456993,May-19-2017,May-2017,98034,1949,226,299
10442 NE 116th St,https://www.redfin.com/WA/Kirkland/10442-NE-116th-St-98034/home/459277,May-19-2017,May-2017,98034,1963,290,349
9220 NE 141st St,https://www.redfin.com/WA/Kirkland/9220-NE-141st-St-98034/home/278565,May-19-2017,May-2017,98034,1977,410,455
12624 NE 105th Pl Unit L-2,https://www.redfin.com/WA/Kirkland/12624-NE-105th-Pl-98033/unit-L-2/home/113002663,May-19-2017,May-2017,98033,2017,408,413
7812 NE 140th St,https://www.redfin.com/WA/Kirkland/7812-NE-140th-St-98034/home/275099,May-19-2017,May-2017,98034,1982,300,340
10614 NE 146th St,https://www.redfin.com/WA/BOTHELL/10614-NE-146TH-ST-98011/home/456586,May-19-2017,May-2017,98011,1977,342,387
14134 101st Pl NE,https://www.redfin.com/WA/Kirkland/14134-101st-Pl-NE-98034/home/457897,May-20-2017,May-2017,98034,1978,313,357
12617 NE 87th Pl,https://www.redfin.com/WA/Kirkland/12617-NE-87th-Pl-98033/home/175875440,May-22-2017,May-2017,98033,1984,321,359
8107 126th Ave NE,https://www.redfin.com/WA/Kirkland/8107-126th-Ave-NE-98033/home/515725,May-22-2017,May-2017,98033,1923,481,580
3906 116th Ave NE,https://www.redfin.com/WA/Bellevue/3906-116th-Ave-NE-98004/home/430748,May-22-2017,May-2017,98004,1983,402,441
8710 NE 144th Ct,https://www.redfin.com/WA/Kirkland/8710-NE-144th-Ct-98034/home/279145,May-22-2017,May-2017,98034,1991,389,420
8523 NE 137th Pl,https://www.redfin.com/WA/Kirkland/8523-NE-137th-Pl-98034/home/279807,May-22-2017,May-2017,98034,1966,339,395
9507 NE 129th Pl,https://www.redfin.com/WA/Kirkland/9507-NE-129th-Pl-98034/home/278515,May-22-2017,May-2017,98034,1988,518,552
14139 76th Pl NE,https://www.redfin.com/WA/KIRKLAND/14139-76TH-PL-NE-98034/home/275953,May-23-2017,May-2017,98034,1974,342,390
14631 127th Ave NE,https://www.redfin.com/WA/Woodinville/14631-127th-Ave-NE-98072/home/453569,May-23-2017,May-2017,98072,1976,373,419
7321 126th Ave NE,https://www.redfin.com/WA/Kirkland/7321-126th-Ave-NE-98033/home/515276,May-24-2017,May-2017,98033,2003,407,426
14215 81st Ave NE,https://www.redfin.com/WA/KIRKLAND/14215-81ST-AVE-NE-98034/home/276757,May-24-2017,May-2017,98034,1974,414,462
14057 102nd Ct NE,https://www.redfin.com/WA/Kirkland/14057-102nd-Ct-NE-98034/home/457668,May-24-2017,May-2017,98034,1968,443,497
14222 101st Pl NE,https://www.redfin.com/WA/Kirkland/14222-101st-Pl-NE-98034/home/458858,May-25-2017,May-2017,98034,1979,281,324
13505 NE 128th Pl Lot 19,https://www.redfin.com/WA/Kirkland/13505-NE-128th-Pl-98034/unit-19/home/112901458,May-25-2017,May-2017,98034,2017,325,330
12911 NE 76th St,https://www.redfin.com/WA/Kirkland/12911-NE-76th-St-98033/home/516190,May-25-2017,May-2017,98033,1974,472,520
12841 82ND Ave NE,https://www.redfin.com/WA/Kirkland/12841-82nd-Ave-NE-98034/home/276212,May-25-2017,May-2017,98034,1966,417,473
317 11th Pl,https://www.redfin.com/WA/Kirkland/317-11th-Pl-98033/home/12315937,May-25-2017,May-2017,98033,2007,456,471
13183 92 Ave NE,https://www.redfin.com/WA/Kirkland/13183-92nd-Ave-NE-98034/home/278342,May-26-2017,May-2017,98034,1970,423,475
11224 106th Ave NE,https://www.redfin.com/WA/Kirkland/11224-106th-Ave-NE-98033/home/463852,May-26-2017,May-2017,98033,1953,280,349
12110 NE 141st Pl,https://www.redfin.com/WA/Kirkland/12110-NE-141st-Pl-98034/home/453884,May-26-2017,May-2017,98034,1968,275,329
14408 91st Ave NE,https://www.redfin.com/WA/Kirkland/14408-91st-Ave-NE-98034/home/279039,May-26-2017,May-2017,98034,1977,345,390
12718 79th Ct NE,https://www.redfin.com/WA/Kirkland/12718-79th-Ct-NE-98034/home/275523,May-26-2017,May-2017,98034,1979,299,342
13017 NE 96TH Pl,https://www.redfin.com/WA/Kirkland/13017-NE-96th-Pl-98033/home/52428766,May-26-2017,May-2017,98033,2015,433,440
710 4th Ln S,https://www.redfin.com/WA/Kirkland/710-4th-Ln-S-98033/home/109661076,May-26-2017,May-2017,98033,2017,562,567
8222 NE 131st,https://www.redfin.com/WA/Kirkland/8222-NE-131st-St-98034/home/275026,May-27-2017,May-2017,98034,1994,378,406
13431 NE 128th Pl Lot 20,https://www.redfin.com/WA/Kirkland/13431-NE-128th-Pl-98034/unit-20/home/112956707,May-30-2017,May-2017,98034,2017,325,330
12429 NE 103rd Pl,https://www.redfin.com/WA/Kirkland/12429-NE-103rd-Pl-98033/home/513106,May-30-2017,May-2017,98033,2002,243,263
9427 NE 138th St,https://www.redfin.com/WA/Kirkland/9427-NE-138th-St-98034/home/277163,May-30-2017,May-2017,98034,1974,302,350
8227 NE 142nd St,https://www.redfin.com/WA/KIRKLAND/8227-NE-142ND-ST-98034/home/276697,May-30-2017,May-2017,98034,1967,539,594
12434 95th Pl NE,https://www.redfin.com/WA/Kirkland/12434-95th-Pl-NE-98034/home/279893,May-31-2017,May-2017,98034,1969,270,323
12111 NE 150th St,https://www.redfin.com/WA/Kirkland/12111-NE-150th-St-98034/home/456400,May-31-2017,May-2017,98034,1972,342,392
9445 Points Dr NE,https://www.redfin.com/WA/Clyde-Hill/9445-NE-Points-Dr-98004/home/250237,May-31-2017,May-2017,98004,1952,534,604
11605 106th Ave NE,https://www.redfin.com/WA/Kirkland/11605-106th-Ave-NE-98034/home/459281,May-31-2017,May-2017,98034,1961,336,397
12621 NE 66th Pl,https://www.redfin.com/WA/Kirkland/12621-NE-66th-Pl-98033/home/431234,May-31-2017,May-2017,98033,1992,482,512
14112 74TH Ct NE,https://www.redfin.com/WA/Kirkland/14112-74th-Pl-NE-98034/home/109216742,May-31-2017,May-2017,98034,2016,280,286
5510 105th Ave NE,https://www.redfin.com/WA/Kirkland/5510-105th-Ave-NE-98033/home/460036,May-31-2017,May-2017,98033,1987,657,692
11319 NE 103rd St,https://www.redfin.com/WA/Kirkland/11319-NE-103rd-St-98033/home/461359,May-31-2017,May-2017,98033,1974,503,551
13916 94th Ave NE,https://www.redfin.com/WA/Kirkland/13916-94th-Ave-NE-98034/home/278976,May-31-2017,May-2017,98034,1975,304,351
6019 116th Ave NE,https://www.redfin.com/WA/Kirkland/6019-116th-Ave-NE-98033/home/514620,May-31-2017,May-2017,98033,2001,414,435
10428 128th Ave NE,https://www.redfin.com/WA/Kirkland/10428-128th-Ave-NE-98033/home/2094622,May-31-2017,May-2017,98033,2005,507,524
11204 NE 143rd Pl,https://www.redfin.com/WA/Kirkland/11204-NE-143rd-Pl-98034/home/458369,May-31-2017,May-2017,98034,1976,401,447
12209 NE 149th Pl,https://www.redfin.com/WA/Kirkland/12209-NE-149th-Pl-98034/home/454820,May-31-2017,May-2017,98034,1972,374,424
1009 6th St,https://www.redfin.com/WA/Kirkland/1009-6th-St-98033/unit-A/home/464416,May-31-2017,May-2017,98033,1920,610,712
1337 3rd St,https://www.redfin.com/WA/Kirkland/1337-3rd-St-98033/home/12448358,June-1-2017,June-2017,98033,2008,462,476
9250 Slater Ave NE,https://www.redfin.com/WA/Kirkland/9250-Slater-Ave-NE-98033/home/22636657,June-1-2017,June-2017,98033,2017,384,389
4705 112th Ave NE,https://www.redfin.com/WA/Kirkland/4705-112th-Ave-NE-98033/home/459424,June-1-2017,June-2017,98033,2007,463,478
13372 122nd Pl NE,https://www.redfin.com/WA/Kirkland/13372-122nd-Pl-NE-98034/home/455959,June-2-2017,June-2017,98034,1986,439,475
411 6th Ave S,https://www.redfin.com/WA/Kirkland/411-6th-Ave-S-98033/home/462868,June-2-2017,June-2017,98033,2009,449,462
8806 116th Ave NE,https://www.redfin.com/WA/Kirkland/8806-116th-Ave-NE-98033/home/464606,June-2-2017,June-2017,98033,1920,496,598
9733 NE 139th St,https://www.redfin.com/WA/Kirkland/9733-NE-139th-St-98034/home/278436,June-2-2017,June-2017,98034,1970,337,389
8328 NE 117th St,https://www.redfin.com/WA/Kirkland/8328-NE-117th-St-98034/home/280093,June-2-2017,June-2017,98034,2001,432,453
11027 NE 104th St,https://www.redfin.com/WA/Kirkland/11027-NE-104th-St-98033/home/2069734,June-5-2017,June-2017,98033,2003,375,394
222 8th Ave,https://www.redfin.com/WA/Kirkland/222-8th-Ave-98033/home/22390962,June-5-2017,June-2017,98033,2017,437,442
11408 NE 95th St,https://www.redfin.com/WA/Kirkland/11408-NE-95th-St-98033/home/462247,June-5-2017,June-2017,98033,1954,506,574
12419 NE 134th Pl,https://www.redfin.com/WA/Kirkland/12419-NE-134th-Pl-98034/home/453195,June-6-2017,June-2017,98034,1977,276,321
10417 NE 43rd St,https://www.redfin.com/WA/Kirkland/10417-NE-43rd-St-98033/home/22688263,June-6-2017,June-2017,98033,2016,662,668
9203 NE 136th Pl,https://www.redfin.com/WA/Kirkland/9203-NE-136th-Pl-98034/home/279874,June-6-2017,June-2017,98034,1970,298,350
912 1st St,https://www.redfin.com/WA/Kirkland/912-1st-St-98033/home/461386,June-7-2017,June-2017,98033,2005,538,555
12909 131 Ave NE,https://www.redfin.com/WA/Kirkland/12909-131st-Ave-NE-98034/home/513997,June-7-2017,June-2017,98034,1972,391,441
11320 NE 129th Ct,https://www.redfin.com/WA/Kirkland/11320-NE-129th-Ct-98034/home/458813,June-7-2017,June-2017,98034,1973,374,423
8913 NE 139th St,https://www.redfin.com/WA/Kirkland/8913-NE-139th-St-98034/home/279754,June-7-2017,June-2017,98034,1967,443,498
10913 NE 48th St,https://www.redfin.com/WA/Kirkland/10913-NE-48th-St-98033/home/459467,June-7-2017,June-2017,98033,1966,570,626
3605 96th Ave NE,https://www.redfin.com/WA/Kirkland/3605-96th-Ave-NE-98033/home/249858,June-8-2017,June-2017,98033,1998,394,418
8811 NE 144th St,https://www.redfin.com/WA/KIRKLAND/8811-NE-144TH-ST-98034/home/278044,June-8-2017,June-2017,98034,1978,314,358
12712 NE 80th Ln,https://www.redfin.com/WA/Kirkland/12712-NE-80th-Ln-98033/home/514365,June-8-2017,June-2017,98033,1961,420,481
14048 95th Ave NE,https://www.redfin.com/WA/Kirkland/14048-95th-Ave-NE-98034/home/277924,June-8-2017,June-2017,98034,1977,247,292
12821 NE 73rd St,https://www.redfin.com/WA/Kirkland/12821-NE-73rd-St-98033/home/514820,June-8-2017,June-2017,98033,1969,349,402
8440 NE 124th St,https://www.redfin.com/WA/Kirkland/8512-NE-124th-St-98034/home/277562,June-8-2017,June-2017,98034,1967,365,420
8315 NE 120th St,https://www.redfin.com/WA/Kirkland/8315-NE-120th-St-98034/home/109661306,June-9-2017,June-2017,98034,2017,369,374
7337 NE 145th Pl,https://www.redfin.com/WA/Kenmore/7337-NE-145th-Pl-98028/home/275337,June-9-2017,June-2017,98028,1959,305,368
12125 104th Ave NE,https://www.redfin.com/WA/Kirkland/12125-104th-Ave-NE-98034/home/457736,June-9-2017,June-2017,98034,1970,448,500
8751 NE 144th Ct,https://www.redfin.com/WA/Kirkland/8751-NE-144th-Ct-98034/home/279522,June-9-2017,June-2017,98034,1994,216,244
13335 NE 137th Pl,https://www.redfin.com/WA/Kirkland/13335-NE-137th-Pl-98034/home/513612,June-10-2017,June-2017,98034,1981,343,384
12228 NE 90th St,https://www.redfin.com/WA/Kirkland/12228-NE-90th-St-98033/home/109660465,June-12-2017,June-2017,98033,2017,422,427
9825 112th Ave NE,https://www.redfin.com/WA/Kirkland/9825-112th-Ave-NE-98033/home/462205,June-12-2017,June-2017,98033,1987,450,485
13712 134th Ave NE,https://www.redfin.com/WA/Kirkland/13712-134th-Ave-NE-98034/home/511359,June-12-2017,June-2017,98034,1981,295,336
13541 93rd Ave NE,https://www.redfin.com/WA/Kirkland/13541-93rd-Ave-NE-98034/home/279105,June-12-2017,June-2017,98034,1970,362,414
7118 NE 132nd Ln,https://www.redfin.com/WA/Kirkland/7118-NE-132nd-Ln-98034/home/28581559,June-13-2017,June-2017,98034,2011,387,398
13109 111th Pl NE,https://www.redfin.com/WA/Kirkland/13109-111th-Pl-NE-98034/home/457756,June-13-2017,June-2017,98034,1972,357,407
12505 NE 102nd Pl,https://www.redfin.com/WA/Kirkland/12505-NE-102nd-Pl-98033/home/513040,June-13-2017,June-2017,98033,2002,358,378
306 13th Ave,https://www.redfin.com/WA/Kirkland/306-13th-Ave-98033/home/462043,June-13-2017,June-2017,98033,2020,171,173
1930 Market St,https://www.redfin.com/WA/Kirkland/1930-Market-St-98033/home/464102,June-13-2017,June-2017,98033,2017,363,368
8626 NE 133rd Pl,https://www.redfin.com/WA/Kirkland/8626-NE-133rd-Pl-98034/home/278455,June-13-2017,June-2017,98034,1963,258,317
12120 NE 149th St,https://www.redfin.com/WA/Kirkland/12120-NE-149th-St-98034/home/454661,June-14-2017,June-2017,98034,1972,333,383
5907 111th Pl NE,https://www.redfin.com/WA/Kirkland/5907-111th-Pl-NE-98033/home/460651,June-14-2017,June-2017,98033,1996,275,301
14217 117th Ave NE,https://www.redfin.com/WA/Kirkland/14217-117th-Ave-NE-98034/home/455392,June-14-2017,June-2017,98034,1967,420,475
12739 NE 133rd Pl,https://www.redfin.com/WA/Kirkland/12739-NE-133rd-Pl-98034/home/454560,June-14-2017,June-2017,98034,1988,449,483
7340 NE 120th Pl,https://www.redfin.com/WA/Kirkland/7340-NE-120th-Pl-98034/home/2095196,June-15-2017,June-2017,98034,2004,375,393
8909 NE 118th Pl,https://www.redfin.com/WA/Kirkland/8909-NE-118th-Pl-98034/home/281070,June-15-2017,June-2017,98034,2001,529,550
8822 NE 117th Place,https://www.redfin.com/WA/Kirkland/8822-NE-117th-Pl-98034/home/280235,June-15-2017,June-2017,98034,2013,448,457
10662 NE 132nd Pl,https://www.redfin.com/WA/Kirkland/10662-NE-132nd-Pl-98034/home/458361,June-15-2017,June-2017,98034,1962,322,382
28 18th Ave,https://www.redfin.com/WA/Kirkland/28-18th-Ave-98033/home/463974,June-15-2017,June-2017,98033,1930,466,558
13423 NE 128th Pl Lot 21,https://www.redfin.com/WA/Kirkland/13423-NE-128th-Pl-98034/unit-21/home/113007209,June-16-2017,June-2017,98034,2017,344,349
7430 NE 120th St,https://www.redfin.com/WA/Kirkland/7430-NE-120th-St-98034/home/280220,June-16-2017,June-2017,98034,1968,418,472
6329 133rd Ave NE,https://www.redfin.com/WA/Kirkland/6329-133rd-Ave-NE-98033/home/430955,June-16-2017,June-2017,98033,1968,530,584
4536 110th Ave NE,https://www.redfin.com/WA/Kirkland/4536-110th-Ave-NE-98033/home/459832,June-16-2017,June-2017,98033,1985,555,592
8030 122nd Ave NE,https://www.redfin.com/WA/Kirkland/8030-122nd-Ave-NE-98033/home/517087,June-16-2017,June-2017,98033,1972,480,530
332 19th Ave,https://www.redfin.com/WA/Kirkland/332-19th-Ave-98033/home/464428,June-16-2017,June-2017,98033,1992,447,477
14247 92nd Pl NE,https://www.redfin.com/WA/KIRKLAND/14247-92ND-PL-NE-98034/home/279574,June-16-2017,June-2017,98034,1979,248,291
6520 NE 129th St,https://www.redfin.com/WA/Kirkland/6520-NE-129th-St-98034/home/22590947,June-19-2017,June-2017,98034,2015,461,468
12826 NE 106th Pl,https://www.redfin.com/WA/Kirkland/12826-NE-106th-Pl-98033/home/511872,June-19-2017,June-2017,98033,1976,327,373
14219 80th Ave NE,https://www.redfin.com/WA/KIRKLAND/14219-80TH-AVE-NE-98034/home/274488,June-19-2017,June-2017,98034,1965,334,391
12616 NE 105th Pl Unit L-3,https://www.redfin.com/WA/Kirkland/12616-NE-105th-Pl-98033/unit-L-3/home/113752795,June-19-2017,June-2017,98033,2017,443,448
13618 NE 133rd St,https://www.redfin.com/WA/Kirkland/13618-NE-133rd-St-98034/home/50269198,June-20-2017,June-2017,98034,2013,345,354
10209 NE 60th St,https://www.redfin.com/WA/Kirkland/10209-NE-60th-St-98033/home/49799876,June-20-2017,June-2017,98033,1998,490,514
8253 NE 145th St,https://www.redfin.com/WA/KIRKLAND/8253-NE-145TH-ST-98034/home/275868,June-20-2017,June-2017,98034,1967,335,390
13519 91st Pl NE,https://www.redfin.com/WA/Kirkland/13519-91st-Pl-NE-98034/home/279775,June-21-2017,June-2017,98034,1968,261,315
14302 113th Ave NE,https://www.redfin.com/WA/Kirkland/14302-113th-Ave-NE-98034/home/458274,June-21-2017,June-2017,98034,1976,397,443
10926 127th Pl NE,https://www.redfin.com/WA/Kirkland/10926-127th-Pl-NE-98033/home/513300,June-21-2017,June-2017,98033,1976,446,492
8841 NE 144th St,https://www.redfin.com/WA/KIRKLAND/8841-NE-144TH-ST-98034/home/278785,June-21-2017,June-2017,98034,1978,272,316
10141 NE 63rd St,https://www.redfin.com/WA/Kirkland/10141-NE-63rd-St-98033/home/113716029,June-22-2017,June-2017,98033,2017,509,514
7530 116th Ave NE,https://www.redfin.com/WA/Kirkland/7530-116th-Ave-NE-98033/home/514238,June-22-2017,June-2017,98033,2012,369,379
14341 109th Ave NE,https://www.redfin.com/WA/Kirkland/14341-109th-Ave-NE-98034/home/456450,June-22-2017,June-2017,98034,1968,306,360
9003 NE 138th Pl,https://www.redfin.com/WA/Kirkland/9003-NE-138th-Pl-98034/home/277110,June-22-2017,June-2017,98034,1986,434,470
12659 NE 73rd St,https://www.redfin.com/WA/Kirkland/12659-NE-73rd-St-98033/home/516936,June-23-2017,June-2017,98033,1957,313,378
12820 96th Ave NE,https://www.redfin.com/WA/Kirkland/12820-96th-Ave-NE-98034/home/279713,June-23-2017,June-2017,98034,1974,404,452
7517 128th Pl NE,https://www.redfin.com/WA/Kirkland/7517-128th-Pl-NE-98033/home/515412,June-23-2017,June-2017,98033,1974,554,602
13405 Holmes Point Dr NE,https://www.redfin.com/WA/Kirkland/13405-Holmes-Point-Dr-NE-98034/home/282052,June-23-2017,June-2017,98034,1984,353,391
11627 NE 135th St,https://www.redfin.com/WA/Kirkland/11627-NE-135th-St-98034/home/454416,June-23-2017,June-2017,98034,1966,398,454
11831 NE 140th Pl,https://www.redfin.com/WA/Kirkland/11831-NE-140th-Pl-98034/home/455055,June-26-2017,June-2017,98034,1968,326,380
12818 97th Pl NE,https://www.redfin.com/WA/Kirkland/12818-97th-Pl-NE-98034/home/278607,June-26-2017,June-2017,98034,1972,478,528
4527 110th Ave NE,https://www.redfin.com/WA/Kirkland/4527-110th-Ave-NE-98033/home/22700528,June-26-2017,June-2017,98033,2014,450,458
1217 6th St,https://www.redfin.com/WA/Kirkland/1217-6th-St-98033/home/462160,June-26-2017,June-2017,98033,1961,852,913
11861 89th Pl NE,https://www.redfin.com/WA/Kirkland/11861-89th-Pl-NE-98034/home/279996,June-26-2017,June-2017,98034,1934,345,433
9903 117 th Pl NE,https://www.redfin.com/WA/Kirkland/9903-117th-Pl-NE-98033/home/461970,June-27-2017,June-2017,98033,1983,547,586
11006 NE 112th St,https://www.redfin.com/WA/Kirkland/11006-NE-112th-St-98033/home/8187842,June-27-2017,June-2017,98033,2006,335,351
8715 NE 134th St,https://www.redfin.com/WA/Kirkland/8715-NE-134th-St-98034/home/277444,June-27-2017,June-2017,98034,1962,404,464
14114 74th Ct NE 12,https://www.redfin.com/WA/Kirkland/14114-74th-Ct-NE-98034/unit-12/home/113995022,June-27-2017,June-2017,98034,2017,342,347
8427 NE 146th St Lot 5,https://www.redfin.com/WA/Kenmore/8427-NE-146th-St-98028/unit-5/home/104507819,June-28-2017,June-2017,98028,2016,294,300
13903 94th Ave NE,https://www.redfin.com/WA/Kirkland/13903-94th-Ave-NE-98034/home/278734,June-28-2017,June-2017,98034,1976,334,380
8205 126th Ave NE Unit L-1,https://www.redfin.com/WA/Kirkland/8205-126th-Ave-NE-98033/unit-L-1/home/114061506,June-28-2017,June-2017,98033,2017,469,474
9618 NE 124th St,https://www.redfin.com/WA/Kirkland/9618-NE-124th-St-98034/home/279629,June-28-2017,June-2017,98034,1971,582,633
6515 127th Ln NE,https://www.redfin.com/WA/Kirkland/6515-127th-Ln-NE-98033/home/431346,June-29-2017,June-2017,98033,1997,414,439
13415 NE 128th Pl Lot 22,https://www.redfin.com/WA/Kirkland/13415-NE-128th-Pl-98034/unit-22/home/113107229,June-29-2017,June-2017,98034,2017,342,347
9003 NE Juanita Ln,https://www.redfin.com/WA/Kirkland/9003-NE-Juanita-Ln-98034/home/281835,June-29-2017,June-2017,98034,1955,912,979
13805 116th Ave NE,https://www.redfin.com/WA/Kirkland/13805-116th-Ave-NE-98034/home/453415,June-29-2017,June-2017,98034,1968,292,346
10505 118th Pl NE,https://www.redfin.com/WA/Kirkland/10505-118th-Pl-NE-98033/home/463357,June-29-2017,June-2017,98033,1988,449,483
13210 Holmes Point Dr NE,https://www.redfin.com/WA/Kirkland/13210-Holmes-Point-Dr-NE-98034/home/280705,June-29-2017,June-2017,98034,1959,393,456
1106 3rd St,https://www.redfin.com/WA/Kirkland/1106-3rd-St-98033/home/461420,June-29-2017,June-2017,98033,2001,492,513
11730 NE 78th Ct,https://www.redfin.com/WA/Kirkland/11730-NE-78th-Ct-98033/home/113963931,June-29-2017,June-2017,98033,2017,495,500
14631 124th Pl NE,https://www.redfin.com/WA/Woodinville/14631-124th-Pl-NE-98072/home/453742,June-29-2017,June-2017,98072,1975,269,316
11807 Holmes Point Dr NE,https://www.redfin.com/WA/Kirkland/11807-Holmes-Point-Dr-NE-98034/home/280805,June-30-2017,June-2017,98034,2012,910,920
7824 NE 144th St,https://www.redfin.com/WA/Kirkland/7824-NE-144th-St-98034/home/276032,June-30-2017,June-2017,98034,1971,386,437
12507 NE 107th Pl,https://www.redfin.com/WA/Kirkland/12507-NE-107th-Pl-98033/home/513130,June-30-2017,June-2017,98033,1989,381,414
11514 NE 113th Pl,https://www.redfin.com/WA/Kirkland/11514-NE-113th-Pl-98033/home/464658,June-30-2017,June-2017,98033,1962,334,394
14720 114th Ave NE,https://www.redfin.com/WA/Kirkland/14720-114th-Ave-NE-98034/home/456626,June-30-2017,June-2017,98034,1967,354,409
529 10th Ave,https://www.redfin.com/WA/Kirkland/529-10th-Ave-98033/home/464360,June-30-2017,June-2017,98033,1962,389,449
11637 106th Ave NE,https://www.redfin.com/WA/Kirkland/11637-106th-Ave-NE-98034/home/459291,June-30-2017,June-2017,98034,1996,344,370
12311 87 Ct NE,https://www.redfin.com/WA/Kirkland/12311-87th-Ct-NE-98034/home/281335,June-30-2017,June-2017,98034,1982,314,354
7829 115th Pl NE,https://www.redfin.com/WA/Kirkland/7829-115th-Pl-NE-98033/home/462276,June-30-2017,June-2017,98033,1978,322,366
4926 111th Ave NE,https://www.redfin.com/WA/Kirkland/4926-111th-Ave-NE-98033/home/460583,June-30-2017,June-2017,98033,1976,438,484
14104 107th Ave NE,https://www.redfin.com/WA/Kirkland/14104-107th-Ave-NE-98034/home/456456,June-30-2017,June-2017,98034,1969,415,468
11925 NE 151st Pl,https://www.redfin.com/WA/Kirkland/11925-NE-151st-Pl-98034/home/454519,June-30-2017,June-2017,98034,1969,230,283
13176 92nd Ave NE,https://www.redfin.com/WA/Kirkland/13176-92nd-Ave-NE-98034/home/279811,July-3-2017,July-2017,98034,1974,260,308
8660 NE 123rd Pl,https://www.redfin.com/WA/Kirkland/8660-NE-123rd-Pl-98034/home/281074,July-3-2017,July-2017,98034,2004,333,351
11733 76th Ave NE,https://www.redfin.com/WA/Kirkland/11733-76th-Ave-NE-98034/home/281387,July-3-2017,July-2017,98034,1975,273,320
9403 NE 128th St,https://www.redfin.com/WA/Kirkland/9403-NE-128th-St-98034/home/112863597,July-3-2017,July-2017,98034,2017,604,609
7504 117th Ave NE,https://www.redfin.com/WA/Kirkland/7504-117th-Ave-NE-98033/home/515254,July-5-2017,July-2017,98033,1965,369,426
12405 NE 111th Pl,https://www.redfin.com/WA/Kirkland/12405-NE-111th-Pl-98033/home/513983,July-5-2017,July-2017,98033,1960,444,506
9755 NE 126th Pl,https://www.redfin.com/WA/Kirkland/9755-NE-126th-Pl-98034/home/279643,July-5-2017,July-2017,98034,1969,643,696
12719 NE 80th Ln,https://www.redfin.com/WA/Kirkland/12719-NE-80th-Ln-98033/home/516905,July-5-2017,July-2017,98033,1975,287,334
11711 132nd Pl NE,https://www.redfin.com/WA/Redmond/11711-132nd-Pl-NE-98052/home/513888,July-6-2017,July-2017,98052,1979,480,523
7050 132nd Ave NE,https://www.redfin.com/WA/Kirkland/7050-132nd-Ave-NE-98033/home/514381,July-6-2017,July-2017,98033,1959,653,716
11303 116th Pl NE,https://www.redfin.com/WA/Kirkland/11303-116th-Pl-NE-98033/home/462570,July-6-2017,July-2017,98033,1980,414,456
12902 NE 111th Pl,https://www.redfin.com/WA/Kirkland/12902-NE-111th-Pl-98033/home/512810,July-6-2017,July-2017,98033,1982,517,557
13906 121st Ave NE,https://www.redfin.com/WA/Kirkland/13906-121st-Ave-NE-98034/home/455160,July-6-2017,July-2017,98034,1968,342,396
12415 68th Ave NE,https://www.redfin.com/WA/Kirkland/12415-68th-Ave-NE-98034/home/282307,July-7-2017,July-2017,98034,1989,302,335
10924 NE 120 St,https://www.redfin.com/WA/Kirkland/10924-NE-120th-St-98034/home/457134,July-7-2017,July-2017,98034,1983,327,366
12818 133rd Pl NE,https://www.redfin.com/WA/Kirkland/12818-133rd-Pl-NE-98034/home/512882,July-7-2017,July-2017,98034,1987,335,370
12420 NE 141st Way,https://www.redfin.com/WA/Kirkland/12420-NE-141st-Way-98034/home/455187,July-7-2017,July-2017,98034,1969,293,346
12931 NE 90th St,https://www.redfin.com/WA/Kirkland/12931-NE-90th-St-98033/home/40264589,July-7-2017,July-2017,98033,2012,417,427
123 6th Ct,https://www.redfin.com/WA/Kirkland/123-6th-Ct-98033/home/463727,July-7-2017,July-2017,98033,1999,535,558
12841 NE 106 Pl,https://www.redfin.com/WA/Kirkland/12841-NE-106th-Pl-98033/home/511114,July-7-2017,July-2017,98033,1971,320,371
12619 NE 80th St,https://www.redfin.com/WA/Kirkland/12619-NE-80th-St-98033/home/514122,July-7-2017,July-2017,98033,2018,159,163
13704 NE 133rd St,https://www.redfin.com/WA/Kirkland/13704-NE-133rd-St-98034/home/50269173,July-10-2017,July-2017,98034,2014,383,391
9211 NE 142nd St,https://www.redfin.com/WA/Kirkland/9211-NE-142nd-St-98034/home/279173,July-10-2017,July-2017,98034,1978,384,428
224 7th Ave W,https://www.redfin.com/WA/Kirkland/224-7th-Ave-W-98033/home/463386,July-10-2017,July-2017,98033,1930,641,733
10922 NE 49th St,https://www.redfin.com/WA/Kirkland/10922-NE-49th-St-98033/home/459403,July-11-2017,July-2017,98033,1962,620,680
6901 117th Ave NE,https://www.redfin.com/WA/Kirkland/6901-117th-Ave-NE-98033/home/514157,July-11-2017,July-2017,98033,1996,455,481
10139 NE 63rd St,https://www.redfin.com/WA/Kirkland/10139-NE-63rd-St-98033/home/115820258,July-11-2017,July-2017,98033,2017,616,621
11635 NE 95th St,https://www.redfin.com/WA/Kirkland/11635-NE-95th-St-98033/home/460876,July-11-2017,July-2017,98033,1987,503,538
