ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
12022 178 Pl NE,https://www.redfin.com/WA/Redmond/12022-178th-Pl-NE-98052/home/2065880,May-19-2017,May-2017,98052,2006,331,347
23028 NE 126th St,https://www.redfin.com/WA/Redmond/23028-NE-126th-St-98053/home/2059982,May-19-2017,May-2017,98053,2004,361,379
16716 NE 102nd Pl,https://www.redfin.com/WA/Redmond/16716-NE-102nd-Pl-98052/home/322849,May-19-2017,May-2017,98052,1976,385,431
9025 172nd Ave NE,https://www.redfin.com/WA/Redmond/9025-172nd-Ave-NE-98052/home/324576,May-22-2017,May-2017,98052,1968,394,448
4511 164th Ct NE,https://www.redfin.com/WA/Redmond/4511-164th-Ct-NE-98052/home/504441,May-22-2017,May-2017,98052,1982,483,523
9608 169th Ave NE,https://www.redfin.com/WA/Redmond/9608-169th-Ave-NE-98052/home/323444,May-23-2017,May-2017,98052,1967,361,416
15311 NE 62nd Ct,https://www.redfin.com/WA/Redmond/15311-NE-62nd-Ct-98052/home/515437,May-23-2017,May-2017,98052,1977,435,480
27910 NE 47th St,https://www.redfin.com/WA/Redmond/27910-NE-47th-St-98053/home/446943,May-23-2017,May-2017,98053,1978,283,327
21201 NE 50th St,https://www.redfin.com/WA/Redmond/21201-NE-50th-St-98053/home/264285,May-23-2017,May-2017,98052,1914,277,385
11862 155th Ave NE,https://www.redfin.com/WA/Redmond/11862-155th-Ave-NE-98052/home/109660633,May-23-2017,May-2017,98052,2016,448,454
13820 NE 71st Pl,https://www.redfin.com/WA/Redmond/13820-NE-71st-Pl-98052/home/517363,May-24-2017,May-2017,98052,1966,389,445
8603 169th Pl NE,https://www.redfin.com/WA/Redmond/8603-169th-Pl-NE-98052/home/324055,May-24-2017,May-2017,98052,1982,546,586
23607 NE 72nd St,https://www.redfin.com/WA/Redmond/23607-NE-72nd-St-98053/home/444734,May-24-2017,May-2017,98053,1981,342,383
16839 NE 89th St,https://www.redfin.com/WA/Redmond/16839-NE-89th-St-98052/home/323016,May-24-2017,May-2017,98052,1976,319,365
26440 NE 53rd St,https://www.redfin.com/WA/Redmond/26440-NE-53rd-St-98053/home/446704,May-24-2017,May-2017,98053,1962,225,285
10661 242nd Pl NE,https://www.redfin.com/WA/Redmond/10661-242nd-Pl-NE-98053/home/22460004,May-25-2017,May-2017,98053,2010,337,349
7837 235TH Pl NE,https://www.redfin.com/WA/Redmond/7837-235th-Pl-NE-98053/home/442867,May-25-2017,May-2017,98053,1993,336,365
21060 NE 91st St,https://www.redfin.com/WA/Redmond/21060-NE-91st-St-98053/home/443543,May-25-2017,May-2017,98053,1958,444,508
10411 176th Pl NE,https://www.redfin.com/WA/Redmond/10411-176th-Pl-NE-98052/home/325324,May-25-2017,May-2017,98052,1991,419,450
18505 NE 109th St,https://www.redfin.com/WA/Redmond/18505-NE-109th-St-98052/home/445728,May-25-2017,May-2017,98052,1978,358,402
21407 NE 97th Pl,https://www.redfin.com/WA/Redmond/21407-NE-97th-Pl-98053/home/442741,May-25-2017,May-2017,98053,1997,363,388
9521 167th Ave NE,https://www.redfin.com/WA/Redmond/9521-167th-Ave-NE-98052/home/322692,May-26-2017,May-2017,98052,1966,509,565
23826 NE 124th Ter,https://www.redfin.com/WA/Redmond/23826-NE-124th-Ter-98053/home/2077884,May-26-2017,May-2017,98053,2005,421,438
7516 230th Ave NE,https://www.redfin.com/WA/Redmond/7516-230th-Ave-NE-98053/home/445112,May-26-2017,May-2017,98053,1979,385,428
22805 NE 97th Pl,https://www.redfin.com/WA/Redmond/22805-NE-97th-Pl-98053/home/444340,May-26-2017,May-2017,98053,2001,329,350
16608 NE 132 St,https://www.redfin.com/WA/Redmond/16608-NE-132nd-St-98052/home/450371,May-26-2017,May-2017,98052,1987,328,363
5822 189th Pl NE,https://www.redfin.com/WA/Redmond/5822-189th-Pl-NE-98052/home/443885,May-26-2017,May-2017,98052,2002,443,463
13017 NE 96TH Pl,https://www.redfin.com/WA/Kirkland/13017-NE-96th-Pl-98033/home/52428766,May-26-2017,May-2017,98033,2015,433,440
18110 NE 109 St,https://www.redfin.com/WA/Redmond/18110-NE-109th-St-98052/home/325479,May-27-2017,May-2017,98052,1986,444,480
21808 NE 81st St,https://www.redfin.com/WA/Redmond/21808-NE-81st-St-98053/home/442958,May-30-2017,May-2017,98053,1978,286,330
17749 NE 122nd St,https://www.redfin.com/WA/Redmond/17749-NE-122nd-St-98052/home/2078690,May-30-2017,May-2017,98052,2005,347,364
5005 162nd Ave NE,https://www.redfin.com/WA/Redmond/5005-162nd-Ave-NE-98052/home/504247,May-30-2017,May-2017,98052,1990,438,470
13637 178th Ave NE,https://www.redfin.com/WA/Redmond/13637-178th-Ave-NE-98052/home/449759,May-30-2017,May-2017,98052,1983,444,483
16018 NE 44th Ct,https://www.redfin.com/WA/Redmond/16018-NE-44th-Ct-98052/home/504831,May-30-2017,May-2017,98052,1998,447,471
17370 NE 123rd Way,https://www.redfin.com/WA/Redmond/17370-NE-123rd-Way-98052/home/59703943,May-30-2017,May-2017,98052,2017,405,410
5430 160th Pl NE,https://www.redfin.com/WA/Redmond/5430-160th-Pl-NE-98052/home/502850,May-30-2017,May-2017,98052,2017,328,333
17504 NE 141st St,https://www.redfin.com/WA/Redmond/17504-NE-141st-St-98052/home/451218,May-30-2017,May-2017,98052,1985,369,406
16422 132nd,https://www.redfin.com/WA/Redmond/16422-NE-132nd-St-98052/home/450898,May-30-2017,May-2017,98052,1985,335,372
17823 NE 102nd Ct,https://www.redfin.com/WA/Redmond/17823-NE-102nd-Ct-98052/home/323912,May-30-2017,May-2017,98052,1985,480,517
8506 229th Dr NE,https://www.redfin.com/WA/Redmond/8506-229th-Dr-NE-98053/home/442912,May-30-2017,May-2017,98053,2004,405,423
15604 NE 107th Ct,https://www.redfin.com/WA/Redmond/15604-NE-107th-Ct-98052/home/324432,May-30-2017,May-2017,98052,2013,316,325
13939 Morgan Dr NE,https://www.redfin.com/WA/Redmond/13939-Morgan-Dr-NE-98053/home/2119419,May-31-2017,May-2017,98053,2007,310,325
19005 NE Redmond Rd,https://www.redfin.com/WA/Redmond/19005-NE-Redmond-Rd-98053/home/444386,May-31-2017,May-2017,98053,1953,274,343
6621 149th Ave NE,https://www.redfin.com/WA/Redmond/6621-149th-Ave-NE-98052/home/516196,May-31-2017,May-2017,98052,1973,511,560
8189 233rd Pl NE,https://www.redfin.com/WA/Redmond/8189-233rd-Pl-NE-98053/home/22659989,May-31-2017,May-2017,98053,2005,405,422
8746 233rd Pl NE,https://www.redfin.com/WA/Redmond/8746-233rd-Pl-NE-98053/home/2089373,May-31-2017,May-2017,98053,2004,405,423
9653 173 Pl NE,https://www.redfin.com/WA/Redmond/9653-173rd-Pl-NE-98052/home/323178,May-31-2017,May-2017,98052,1999,395,418
17401 NE 116th Way,https://www.redfin.com/WA/Redmond/17401-NE-116th-Way-98052/home/450406,May-31-2017,May-2017,98052,2003,369,388
15215 NE 108th Pl,https://www.redfin.com/WA/Redmond/15215-NE-108th-Pl-98052/home/325708,June-1-2017,June-2017,98052,1980,397,439
2850 W Lake Sammamish Pkwy NE,https://www.redfin.com/WA/Redmond/2850-W-Lake-Sammamish-Pkwy-NE-98052/home/326581,June-1-2017,June-2017,98052,1974,741,789
10620 180th Ct NE,https://www.redfin.com/WA/Redmond/10620-180th-Ct-NE-98052/home/325677,June-2-2017,June-2017,98052,1991,446,477
21328 NE 79th St,https://www.redfin.com/WA/Redmond/21328-NE-79th-St-98053/home/443566,June-2-2017,June-2017,98053,2004,477,495
8126 233rd Pl NE,https://www.redfin.com/WA/Redmond/8126-233rd-Pl-NE-98053/home/2077957,June-2-2017,June-2017,98053,2005,359,376
16916 NE 120th St,https://www.redfin.com/WA/Redmond/16916-NE-120th-St-98052/home/12318846,June-2-2017,June-2017,98052,2010,393,405
17364 NE 46th Ct,https://www.redfin.com/WA/Redmond/17364-NE-46th-Ct-98052/home/8189175,June-2-2017,June-2017,98052,2013,446,455
3309 173rd Pl NE,https://www.redfin.com/WA/Redmond/3309-173rd-Pl-NE-98052/home/502356,June-2-2017,June-2017,98052,1975,466,513
18127 NE 125th St,https://www.redfin.com/WA/Redmond/18127-NE-125th-St-98052/home/450465,June-2-2017,June-2017,98052,1979,294,337
16614 NE 47th St,https://www.redfin.com/WA/Redmond/16614-NE-47th-St-98052/unit-T/home/8189652,June-5-2017,June-2017,98052,1968,314,368
15618 NE 61st Ct,https://www.redfin.com/WA/Redmond/15618-NE-61st-Ct-98052/home/502133,June-5-2017,June-2017,98052,1987,515,550
25625 NE Redmond Fall City Rd,https://www.redfin.com/WA/Redmond/25625-Redmond-Fall-City-Rd-NE-98053/home/467883,June-6-2017,June-2017,98053,1961,308,369
13516 173rd Pl NE,https://www.redfin.com/WA/Redmond/13516-173rd-Pl-NE-98052/home/451002,June-6-2017,June-2017,98052,1983,357,396
17681 NE 121st Ct,https://www.redfin.com/WA/Redmond/17681-NE-121st-Ct-98052/home/2091194,June-6-2017,June-2017,98052,2005,332,349
12411 166th Ct NE,https://www.redfin.com/WA/Redmond/12411-166th-Ct-NE-98052/home/106725592,June-6-2017,June-2017,98052,2017,333,338
5718 251st Ct NE,https://www.redfin.com/WA/Redmond/5718-251st-Ct-NE-98053/home/2073600,June-6-2017,June-2017,98053,2008,353,367
27321 NE 30th Way,https://www.redfin.com/WA/Redmond/27321-NE-30th-Way-98053/home/447256,June-6-2017,June-2017,98053,1992,292,322
10611 154th Pl NE,https://www.redfin.com/WA/Redmond/10611-154th-Pl-NE-98052/home/2116663,June-7-2017,June-2017,98052,2016,359,365
17337 NE 96th Way,https://www.redfin.com/WA/Redmond/17337-NE-96th-Way-98052/home/323191,June-7-2017,June-2017,98052,1998,399,423
17101 NE 106th St,https://www.redfin.com/WA/Redmond/17101-NE-106th-St-98052/home/323251,June-8-2017,June-2017,98052,1968,486,540
17212 NE 117th Way,https://www.redfin.com/WA/Redmond/17212-NE-117th-Way-98052/home/2115673,June-8-2017,June-2017,98052,2006,335,351
5806 249th Ct NE,https://www.redfin.com/WA/Redmond/5806-249th-Ct-NE-98053/home/2079951,June-8-2017,June-2017,98053,2017,371,376
23330 NE 71st St,https://www.redfin.com/WA/Redmond/23330-NE-71st-St-98053/home/443729,June-9-2017,June-2017,98053,1988,364,398
9962 244th Pl NE,https://www.redfin.com/WA/Redmond/9962-244th-Pl-NE-98053/home/28582171,June-9-2017,June-2017,98053,2011,257,268
9224 169th Pl NE,https://www.redfin.com/WA/Redmond/9224-169th-Pl-NE-98052/home/325206,June-9-2017,June-2017,98052,1977,475,520
24619 NE 72nd St,https://www.redfin.com/WA/Redmond/24619-NE-72nd-St-98053/home/446568,June-9-2017,June-2017,98053,1997,272,297
6324 145th Ave NE,https://www.redfin.com/WA/Redmond/6324-145th-Ave-NE-98052/home/514220,June-9-2017,June-2017,98052,1979,399,442
13849 173rd Ave NE,https://www.redfin.com/WA/Redmond/13849-173rd-Ave-NE-98052/home/449912,June-9-2017,June-2017,98052,1983,432,471
9914 227 th Way NE,https://www.redfin.com/WA/Redmond/9914-227th-Way-NE-98053/home/443545,June-9-2017,June-2017,98053,2001,318,339
10404 206th Ave NE,https://www.redfin.com/WA/Redmond/10404-206th-Ave-NE-98053/home/12086877,June-10-2017,June-2017,98053,2010,412,424
8515 143rd Ct NE,https://www.redfin.com/WA/Redmond/8515-143rd-Ct-NE-98052/home/511753,June-12-2017,June-2017,98052,1998,363,387
22611 NE 91st Way,https://www.redfin.com/WA/Redmond/22611-NE-91st-Way-98053/home/442829,June-12-2017,June-2017,98053,2003,226,245
7516 145th Ave NE,https://www.redfin.com/WA/Redmond/7516-145th-Ave-NE-98052/home/514605,June-12-2017,June-2017,98052,1975,423,470
8613 229th Dr NE,https://www.redfin.com/WA/Redmond/8613-229th-Dr-NE-98053/home/2075586,June-13-2017,June-2017,98053,2005,244,261
16045 NE 117th St,https://www.redfin.com/WA/Redmond/16045-NE-117th-St-98052/home/54601800,June-13-2017,June-2017,98052,2014,429,437
16904 NE 130th St,https://www.redfin.com/WA/Redmond/16904-NE-130th-St-98052/home/451095,June-13-2017,June-2017,98052,1988,352,386
4742 281st Ave NE,https://www.redfin.com/WA/Redmond/4742-281st-Ave-NE-98053/home/446956,June-13-2017,June-2017,98053,2001,250,271
17940 NE 22nd Way,https://www.redfin.com/WA/Redmond/17940-NE-22nd-Way-98052/home/504627,June-14-2017,June-2017,98052,1978,333,377
11732 174th Pl NE,https://www.redfin.com/WA/Redmond/11732-174th-Pl-NE-98052/home/8186515,June-14-2017,June-2017,98052,2006,249,265
15320 NE 62nd Ct,https://www.redfin.com/WA/Redmond/15320-NE-62nd-Ct-98052/home/515314,June-14-2017,June-2017,98052,1978,397,441
17714 NE 138th St,https://www.redfin.com/WA/Redmond/17714-NE-138th-St-98052/home/451096,June-14-2017,June-2017,98052,1987,432,467
18106 NE 125th St,https://www.redfin.com/WA/Redmond/18106-NE-125th-St-98052/home/450291,June-15-2017,June-2017,98052,1987,270,305
24406 NE Union Hill Rd,https://www.redfin.com/WA/Redmond/24406-NE-Union-Hill-Rd-98053/home/2083004,June-15-2017,June-2017,98053,2005,294,311
17204 NE 116th (Lot 1) Way,https://www.redfin.com/WA/Redmond/17204-NE-116th-Way-98052/home/22432530,June-15-2017,June-2017,98052,2017,394,399
6221 251st Ave NE,https://www.redfin.com/WA/Redmond/6221-251st-Ave-NE-98053/home/446752,June-15-2017,June-2017,98053,1994,202,230
22731 NE Fern Reach Cir,https://www.redfin.com/WA/Redmond/22731-NE-Fern-Reach-Cir-98053/home/446012,June-15-2017,June-2017,98053,2003,326,345
17626 NE 129th Pl,https://www.redfin.com/WA/Redmond/17626-NE-129th-Pl-98052/home/451476,June-15-2017,June-2017,98052,1984,441,479
13820 176th Pl NE,https://www.redfin.com/WA/Redmond/13820-176th-Pl-NE-98052/home/450560,June-15-2017,June-2017,98052,1986,368,404
15725 NE 114th Way,https://www.redfin.com/WA/Redmond/15725-NE-114th-Way-98052/home/104499530,June-16-2017,June-2017,98052,2016,345,351
9305 169th Pl NE,https://www.redfin.com/WA/Redmond/9305-169th-Pl-NE-98052/home/325073,June-16-2017,June-2017,98052,1977,382,427
9709 163rd Pl NE,https://www.redfin.com/WA/Redmond/9709-163rd-Pl-NE-98052/home/323880,June-16-2017,June-2017,98052,1977,264,309
4963 166th Ct NE,https://www.redfin.com/WA/Redmond/4963-166th-Ct-NE-98052/home/504771,June-16-2017,June-2017,98052,1996,378,404
17912 NE 27th St,https://www.redfin.com/WA/Redmond/17912-NE-27th-St-98052/home/502614,June-19-2017,June-2017,98052,1967,465,520
12641 Sunbreak Way NE,https://www.redfin.com/WA/Redmond/12641-Sun-Break-Way-NE-98053/home/2064297,June-19-2017,June-2017,98053,2005,406,423
12504 232nd Ter NE,https://www.redfin.com/WA/Redmond/12504-232nd-Ter-NE-98053/home/2083755,June-19-2017,June-2017,98053,2004,444,462
11758 175th Pl NE,https://www.redfin.com/WA/Redmond/11758-175th-Pl-NE-98052/home/2095962,June-19-2017,June-2017,98052,2005,322,339
17630 NE 128th Pl,https://www.redfin.com/WA/Redmond/17630-NE-128th-Pl-98052/home/451572,June-19-2017,June-2017,98052,1985,374,411
8419 143rd Ct NE,https://www.redfin.com/WA/Redmond/8419-143rd-Ct-NE-98052/home/512954,June-20-2017,June-2017,98052,1998,365,389
10817 183rd Ave NE,https://www.redfin.com/WA/Redmond/10817-183rd-Ave-NE-98052/home/325483,June-20-2017,June-2017,98052,1986,459,495
9324 222nd Ave NE,https://www.redfin.com/WA/Redmond/9324-222nd-Ave-NE-98053/home/445675,June-20-2017,June-2017,98053,2004,348,366
16932 NE 130th St,https://www.redfin.com/WA/Redmond/16932-NE-130th-St-98052/home/450357,June-20-2017,June-2017,98052,1988,348,382
7916 150th Ct NE,https://www.redfin.com/WA/Redmond/7916-150th-Ct-NE-98052/home/18660565,June-20-2017,June-2017,98052,2008,376,390
2817 173rd Ct NE,https://www.redfin.com/WA/Redmond/2817-173rd-Ct-NE-98052/home/503431,June-20-2017,June-2017,98052,1991,315,346
17412 NE 139th Pl,https://www.redfin.com/WA/Redmond/17412-NE-139th-Pl-98052/home/450749,June-20-2017,June-2017,98052,1985,350,387
3023 273rd Ave NE,https://www.redfin.com/WA/Redmond/3023-273rd-Ave-NE-98053/home/447685,June-20-2017,June-2017,98053,1992,298,328
16218 NE 98th St,https://www.redfin.com/WA/Redmond/16218-NE-98th-St-98052/home/323963,June-22-2017,June-2017,98052,1977,393,438
23711 NE 61st St,https://www.redfin.com/WA/Redmond/23711-NE-61st-St-98053/home/444003,June-22-2017,June-2017,98053,1995,285,312
9241 227th Ave NE,https://www.redfin.com/WA/Redmond/9241-227th-Ave-NE-98053/home/446091,June-22-2017,June-2017,98053,2003,356,375
11053 236th Pl NE,https://www.redfin.com/WA/Redmond/11053-236th-Pl-NE-98053/home/18659613,June-22-2017,June-2017,98053,2008,270,284
2611 183rd Ave NE,https://www.redfin.com/WA/Redmond/2611-183rd-Ave-NE-98052/home/502759,June-23-2017,June-2017,98052,1967,385,440
17211 NE 20th Pl,https://www.redfin.com/WA/Redmond/17211-NE-20th-Pl-98052/home/502412,June-23-2017,June-2017,98052,1977,403,448
16030 NE 117th St,https://www.redfin.com/WA/Redmond/16030-NE-117th-St-98052/home/55681290,June-23-2017,June-2017,98052,2014,390,398
15626 NE 106th Ct,https://www.redfin.com/WA/Redmond/15626-NE-106th-Ct-98052/home/323033,June-26-2017,June-2017,98052,1994,483,511
5510 264th Ave NE,https://www.redfin.com/WA/Redmond/5510-264th-Ave-NE-98053/home/447683,June-26-2017,June-2017,98053,1988,267,301
20627 NE 66th Pl,https://www.redfin.com/WA/Redmond/20627-NE-66th-Pl-98053/home/445871,June-26-2017,June-2017,98053,1981,312,353
16010 NE 44th Ct,https://www.redfin.com/WA/Redmond/16010-NE-44th-Ct-98052/home/504833,June-26-2017,June-2017,98052,1998,402,426
8523 229th Dr NE,https://www.redfin.com/WA/Redmond/8523-229th-Dr-NE-98053/home/444234,June-26-2017,June-2017,98053,2004,402,420
10624 171st Ave NE,https://www.redfin.com/WA/Redmond/10624-171st-Ave-NE-98052/home/324235,June-26-2017,June-2017,98052,1970,538,590
16610 NE 107th St,https://www.redfin.com/WA/Redmond/16610-NE-107th-St-98052/home/324454,June-26-2017,June-2017,98052,1977,400,445
6128 141st Ct NE,https://www.redfin.com/WA/Redmond/6128-141st-Ct-NE-98052/home/514279,June-27-2017,June-2017,98052,1984,398,436
14116 175th Ave NE,https://www.redfin.com/WA/Redmond/14116-175th-Ave-NE-98052/home/451220,June-27-2017,June-2017,98052,1985,308,345
7709 234th Pl NE,https://www.redfin.com/WA/Redmond/7709-234th-Pl-NE-98053/home/443832,June-27-2017,June-2017,98053,1994,348,376
9337 258th Ave NE,https://www.redfin.com/WA/Redmond/9337-258th-Ave-NE-98053/home/109660303,June-28-2017,June-2017,98053,2016,337,343
13723 NE 73rd Pl,https://www.redfin.com/WA/Redmond/13723-NE-73rd-Pl-98052/home/516447,June-28-2017,June-2017,98052,1964,434,492
26419 NE 27th Dr,https://www.redfin.com/WA/Redmond/26419-NE-27th-Dr-98053/home/446765,June-28-2017,June-2017,98053,1994,302,330
16817 NE 106th St,https://www.redfin.com/WA/Redmond/16817-NE-106th-St-98052/home/325052,June-29-2017,June-2017,98052,1968,574,628
19611 NE Redmond Rd,https://www.redfin.com/WA/Redmond/19611-NE-Redmond-Rd-98053/home/444677,June-29-2017,June-2017,98053,1992,471,501
23182 NE Devon Way,https://www.redfin.com/WA/Redmond/23182-NE-Devon-Way-98053/home/2119414,June-29-2017,June-2017,98053,2007,408,423
6535 193rd Pl NE,https://www.redfin.com/WA/Redmond/6535-193rd-Pl-NE-98052/home/2087715,June-29-2017,June-2017,98052,2005,467,484
17903 NE 129th St,https://www.redfin.com/WA/Redmond/17903-NE-129th-St-98052/home/450659,June-29-2017,June-2017,98052,1983,236,275
19155 NE 66th Way,https://www.redfin.com/WA/Redmond/19155-NE-66th-Way-98052/home/22685016,June-29-2017,June-2017,98052,2004,388,406
10828 180th Ct NE,https://www.redfin.com/WA/Redmond/10828-180th-Ct-NE-98052/home/323815,June-29-2017,June-2017,98052,1992,421,451
23404 NE 78th Way,https://www.redfin.com/WA/Redmond/23404-NE-78th-Way-98053/home/445628,June-30-2017,June-2017,98053,1994,307,335
5312 159th Ave NE,https://www.redfin.com/WA/Redmond/5312-159th-Ave-NE-98052/home/505324,June-30-2017,June-2017,98052,2021,109,110
10718 179th Ct NE,https://www.redfin.com/WA/Redmond/10718-179th-Ct-NE-98052/home/322630,June-30-2017,June-2017,98052,1994,403,431
21502 NE 103rd St,https://www.redfin.com/WA/Redmond/21502-NE-103rd-St-98053/home/443946,June-30-2017,June-2017,98053,1991,299,330
17314 NE 25th Way,https://www.redfin.com/WA/Redmond/17314-NE-25th-Way-98052/home/504376,June-30-2017,June-2017,98052,2001,324,345
7432 140th Pl NE,https://www.redfin.com/WA/Redmond/7432-140th-Pl-NE-98052/home/516236,June-30-2017,June-2017,98052,1967,429,484
6424 156th Pl NE,https://www.redfin.com/WA/Redmond/6424-156th-Pl-NE-98052/home/502716,June-30-2017,June-2017,98052,1977,362,407
15040 NE 68 St,https://www.redfin.com/WA/Redmond/15040-NE-68th-St-98052/home/516812,June-30-2017,June-2017,98052,1968,490,544
18219 NE 110th St,https://www.redfin.com/WA/Redmond/18219-NE-110th-St-98052/home/21884032,June-30-2017,June-2017,98052,2008,332,346
7244 237th Ave NE,https://www.redfin.com/WA/Redmond/7244-237th-Ave-NE-98053/home/445426,June-30-2017,June-2017,98053,1979,328,371
8724 141st Ct NE,https://www.redfin.com/WA/Redmond/8724-141st-Ct-NE-98052/home/513977,June-30-2017,June-2017,98052,1982,378,418
15305 NE 65th Ct,https://www.redfin.com/WA/Redmond/15305-NE-65th-Ct-98052/home/514671,June-30-2017,June-2017,98052,1977,449,494
3512 170th Ave NE,https://www.redfin.com/WA/Bellevue/3512-170th-Ave-NE-98008/home/432900,June-30-2017,June-2017,98008,1975,389,436
7237 237th Ave NE,https://www.redfin.com/WA/Redmond/7237-237th-Ave-NE-98053/home/444306,June-30-2017,June-2017,98053,1979,287,330
7211 234 Ave NE,https://www.redfin.com/WA/Redmond/7211-234th-Ave-NE-98053/home/22442873,June-30-2017,June-2017,98053,1975,217,264
5717 156th Ave NE,https://www.redfin.com/WA/Redmond/5717-156th-Ave-NE-98052/home/505123,July-3-2017,July-2017,98052,1963,475,534
10163 223RD Pl NE,https://www.redfin.com/WA/Redmond/10163-223rd-Pl-NE-98053/home/444301,July-5-2017,July-2017,98053,2001,413,434
7050 132nd Ave NE,https://www.redfin.com/WA/Kirkland/7050-132nd-Ave-NE-98033/home/514381,July-6-2017,July-2017,98033,1959,653,716
11711 132nd Pl NE,https://www.redfin.com/WA/Redmond/11711-132nd-Pl-NE-98052/home/513888,July-6-2017,July-2017,98052,1979,480,523
11892 155th Ave NE,https://www.redfin.com/WA/Redmond/11892-155th-Ave-NE-98052/home/112969137,July-6-2017,July-2017,98052,2016,380,386
16741 NE 120th St,https://www.redfin.com/WA/Redmond/16741-NE-120th-St-98052/home/8186692,July-7-2017,July-2017,98052,2005,355,372
17219 NE 20th Pl,https://www.redfin.com/WA/Redmond/17219-NE-20th-Pl-98052/home/503640,July-7-2017,July-2017,98052,1976,447,493
18125 NE 111th St,https://www.redfin.com/WA/Redmond/18125-NE-111th-St-98052/home/18660178,July-7-2017,July-2017,98052,2008,412,426
11011 Elliston Way NE,https://www.redfin.com/WA/Redmond/11011-Elliston-Way-NE-98053/home/18659603,July-7-2017,July-2017,98053,2009,274,287
20720 NE 68th St,https://www.redfin.com/WA/Redmond/20720-NE-68th-St-98053/home/444346,July-10-2017,July-2017,98053,1983,373,412
10904 167th Ave NE,https://www.redfin.com/WA/Redmond/10904-167th-Ave-NE-98052/home/324130,July-10-2017,July-2017,98052,1977,449,494
7862 148th Ct NE,https://www.redfin.com/WA/Redmond/7862-148th-Ct-NE-98052/home/2115732,July-10-2017,July-2017,98052,2005,448,465
16205 NE 109th St,https://www.redfin.com/WA/Redmond/16205-NE-109th-St-98052/home/325755,July-10-2017,July-2017,98052,1980,355,397
2211 172nd Ave NE,https://www.redfin.com/WA/Bellevue/2211-172nd-Ave-NE-98008/home/431505,July-11-2017,July-2017,98008,1965,398,455
21715 NE 105th Pl,https://www.redfin.com/WA/Redmond/21715-105th-Pl-NE-98053/home/445312,July-12-2017,July-2017,98053,1991,305,336
14130 174th Pl NE,https://www.redfin.com/WA/Redmond/14130-174th-Pl-NE-98052/home/451443,July-12-2017,July-2017,98052,1984,406,444
12625 Avondale Rd NE,https://www.redfin.com/WA/Redmond/12625-Avondale-Rd-NE-98052/home/451274,July-12-2017,July-2017,98052,1939,320,403
15715 NE 54th Way,https://www.redfin.com/WA/Redmond/15715-NE-54th-Way-98052/home/505419,July-13-2017,July-2017,98052,1966,360,416
17014 NE 118th Way,https://www.redfin.com/WA/Redmond/17014-NE-118th-Way-98052/home/12318960,July-14-2017,July-2017,98052,2010,335,347
17409 NE 116th Way,https://www.redfin.com/WA/Redmond/17409-NE-116th-Way-98052/home/450140,July-14-2017,July-2017,98052,2003,374,393
13706 176th Ave NE,https://www.redfin.com/WA/Redmond/13706-176th-Ave-NE-98052/home/449591,July-14-2017,July-2017,98052,1984,417,455
14227 NE 72nd St,https://www.redfin.com/WA/Redmond/14227-NE-72nd-St-98052/home/514727,July-14-2017,July-2017,98052,1967,417,472
13189 Adair Creek Way NE,https://www.redfin.com/WA/Redmond/13189-Adair-Creek-Way-NE-98053/home/12306786,July-14-2017,July-2017,98053,2008,360,374
3833 170th Pl NE,https://www.redfin.com/WA/Bellevue/3833-170th-Pl-NE-98008/home/432031,July-14-2017,July-2017,98008,2003,360,379
4025 251st Way NE,https://www.redfin.com/WA/Redmond/4025-251st-Way-NE-98053/home/446357,July-14-2017,July-2017,98053,1998,264,288
16788 NE 123rd Way,https://www.redfin.com/WA/Redmond/16788-NE-123rd-Way-98052/home/22496075,July-14-2017,July-2017,98052,2012,354,364
7112 204th Dr NE,https://www.redfin.com/WA/Redmond/7112-204th-Dr-NE-98053/home/444771,July-14-2017,July-2017,98053,1990,324,356
15820 NE 112th St,https://www.redfin.com/WA/Redmond/15820-NE-112th-St-98052/home/324479,July-17-2017,July-2017,98052,1971,579,630
10030 136th Ave NE,https://www.redfin.com/WA/Kirkland/10030-136th-Ave-NE-98033/home/511153,July-17-2017,July-2017,98033,1975,817,864
11915 171st Pl NE,https://www.redfin.com/WA/Redmond/11915-171st-Pl-NE-98052/home/12318961,July-18-2017,July-2017,98052,2008,361,375
18221 NE 21 St,https://www.redfin.com/WA/Redmond/18221-NE-21st-St-98052/home/504456,July-18-2017,July-2017,98052,1973,424,473
2602 175th Ave NE,https://www.redfin.com/WA/Redmond/2602-175th-Ave-NE-98052/home/502557,July-19-2017,July-2017,98052,1968,322,376
2450 172nd Ave NE,https://www.redfin.com/WA/Redmond/2450-172nd-Ave-NE-98052/home/502017,July-19-2017,July-2017,98052,2001,393,414
13702 173rd Pl NE,https://www.redfin.com/WA/Redmond/13702-173rd-Pl-NE-98052/home/450997,July-19-2017,July-2017,98052,1983,292,331
10312 162nd Pl NE,https://www.redfin.com/WA/Redmond/10312-162nd-Pl-NE-98052/home/325388,July-19-2017,July-2017,98052,1977,461,506
11617 170th Ct NE,https://www.redfin.com/WA/Redmond/11617-170th-Ct-NE-98052/home/50269345,July-19-2017,July-2017,98052,2014,405,413
