ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
28 224th St SW,https://www.redfin.com/WA/Bothell/28-224th-St-SW-98021/home/2721582,July-27-2018,July-2018,98021,1955,411,478
19411 Meridian Place S,https://www.redfin.com/WA/Bothell/19411-Meridian-Pl-W-98012/home/25672637,July-27-2018,July-2018,98012,2016,279,285
18327 10th Dr SE,https://www.redfin.com/WA/Mill-Creek/18327-10th-Dr-SE-98012/home/2889661,July-27-2018,July-2018,98012,2001,288,309
1209 198th Pl SE Lot 7,https://www.redfin.com/WA/Bothell/1209-198th-Pl-SE-98012/unit-7/home/177187956,July-27-2018,July-2018,98012,2018,284,288
22733 9th Ave SE,https://www.redfin.com/WA/Bothell/22733-9th-Ave-SE-98021/home/12489326,July-27-2018,July-2018,98021,2006,291,307
120 194th St SE,https://www.redfin.com/WA/Bothell/120-194th-St-SE-98012/home/2769821,July-27-2018,July-2018,98012,1969,417,470
3632 152nd St SE,https://www.redfin.com/WA/Bothell/3632-152nd-St-SE-98012/home/11875467,July-30-2018,July-2018,98012,2006,261,277
22915 27th Dr SE,https://www.redfin.com/WA/Bothell/22915-27th-Dr-SE-98021/unit-69/home/2916963,July-30-2018,July-2018,98021,2006,277,293
16231 5th Ave SE,https://www.redfin.com/WA/Bothell/16231-5th-Ave-SE-98012/home/80120549,July-30-2018,July-2018,98012,2015,301,308
14 236th Pl SE 2,https://www.redfin.com/WA/Bothell/14-236th-St-SE-98021/unit-2/home/145593885,July-30-2018,July-2018,98021,2018,327,331
8804 NE 177th St Lot 01,https://www.redfin.com/WA/Bothell/8804-NE-177th-St-98011/unit-01/home/145624951,July-30-2018,July-2018,98011,2018,332,336
1233 227th Pl SW,https://www.redfin.com/WA/Bothell/1233-227th-Pl-SW-98021/home/2802830,July-30-2018,July-2018,98021,1983,356,395
23530 43rd Dr SE 221,https://www.redfin.com/WA/Bothell/23530-43rd-Dr-SE-98021/unit-221/home/175939567,July-30-2018,July-2018,98021,2018,301,305
226 234th St SW,https://www.redfin.com/WA/Bothell/226-234th-St-SW-98021/home/2733611,July-31-2018,July-2018,98021,1962,330,390
15101 91st Pl NE,https://www.redfin.com/WA/Bothell/15101-91st-Pl-NE-98011/home/285195,July-31-2018,July-2018,98011,1989,330,363
19417 7th Ave SE,https://www.redfin.com/WA/Bothell/19417-7th-Ave-SE-98012/home/35654580,July-31-2018,July-2018,98012,2011,259,270
18727 45th Dr SE,https://www.redfin.com/WA/Bothell/18727-45th-Dr-SE-98012/home/144175215,July-31-2018,July-2018,98012,2017,356,361
4410 215th Pl SE Unit CT19,https://www.redfin.com/WA/Bothell/4410-215th-Pl-SE-98021/home/145535709,July-31-2018,July-2018,98021,2018,331,335
22525 41st Dr SE Unit PVR25,https://www.redfin.com/WA/Bothell/22525-41st-Dr-SE-98021/unit-PVR25/home/177187972,July-31-2018,July-2018,98021,2018,307,311
324 221st St SW,https://www.redfin.com/WA/Bothell/324-221st-St-SW-98021/home/2775584,July-31-2018,July-2018,98021,1977,237,282
402 170th Pl SW,https://www.redfin.com/WA/Bothell/402-170th-Pl-SW-98012/home/2715836,July-31-2018,July-2018,98012,1972,266,316
16605 122nd Pl NE,https://www.redfin.com/WA/Bothell/16605-122nd-Pl-NE-98011/home/113995203,July-31-2018,July-2018,98011,1939,342,425
17719 7th Ave W,https://www.redfin.com/WA/Bothell/17719-7th-Ave-W-98012/home/2773853,July-31-2018,July-2018,98012,1977,354,399
3518 232nd St SE,https://www.redfin.com/WA/Bothell/3518-232nd-St-SE-98021/home/28640962,July-31-2018,July-2018,98021,2009,341,354
19257 Hollyhills Dr NE,https://www.redfin.com/WA/Bothell/19257-Hollyhills-Dr-NE-98011/home/55553137,August-1-2018,August-2018,98011,2000,191,213
18724 46th Ave SE,https://www.redfin.com/WA/Bothell/18724-46th-Ave-SE-98012/home/144795787,August-2-2018,August-2018,98012,2018,342,346
16928 17th Ave SE,https://www.redfin.com/WA/Bothell/16928-17th-Ave-SE-98012/home/2791174,August-3-2018,August-2018,98012,1983,337,376
17421 42nd Ave SE,https://www.redfin.com/WA/Bothell/17421-42nd-Ave-SE-98012/home/60468225,August-3-2018,August-2018,98012,2015,301,308
109 161st St SE,https://www.redfin.com/WA/Bothell/109-161st-St-SE-98012/home/2760057,August-3-2018,August-2018,98012,1966,247,303
18304 3rd Dr SE,https://www.redfin.com/WA/Bothell/18304-3rd-Dr-SE-98012/home/144759629,August-3-2018,August-2018,98012,2018,236,240
19432 29th Ave SE,https://www.redfin.com/WA/Bothell/19432-29th-Ave-SE-98012/home/2750293,August-3-2018,August-2018,98012,1967,443,498
21218 36th Dr SE,https://www.redfin.com/WA/Bothell/21218-36th-Dr-SE-98021/home/11881519,August-3-2018,August-2018,98021,2006,298,314
19124 94th Pl NE,https://www.redfin.com/WA/Bothell/19124-94th-Pl-NE-98011/home/286520,August-3-2018,August-2018,98011,1959,521,584
19226 2nd Ave SE,https://www.redfin.com/WA/Bothell/19226-2nd-Ave-SE-98012/home/2713492,August-3-2018,August-2018,98012,1968,271,325
3014 215th St SE,https://www.redfin.com/WA/Bothell/3014-215th-St-SE-98021/home/2847650,August-3-2018,August-2018,98021,1996,320,346
203 184th Pl SW,https://www.redfin.com/WA/Bothell/203-184th-Pl-SW-98012/home/112744817,August-6-2018,August-2018,98012,2016,237,243
18419 129th Ln NE,https://www.redfin.com/WA/Bothell/18419-129th-Ln-NE-98011/home/287366,August-6-2018,August-2018,98011,1981,362,403
18103 28th Dr SE,https://www.redfin.com/WA/Bothell/18103-28th-Dr-SE-98012/home/2896010,August-6-2018,August-2018,98012,2002,340,360
3201 186th Pl SE,https://www.redfin.com/WA/Bothell/3201-186th-Pl-SE-98012/home/2907051,August-7-2018,August-2018,98012,2003,263,282
9718 NE 198th St,https://www.redfin.com/WA/Bothell/9718-NE-198th-St-98011/home/287217,August-7-2018,August-2018,98011,1967,296,351
12312 NE 205th St 40,https://www.redfin.com/WA/Bothell/12312-NE-205th-St-98011/unit-40/home/11884913,August-7-2018,August-2018,98011,2006,303,319
16624 4th Dr SE,https://www.redfin.com/WA/Bothell/16624-4th-Dr-SE-98012/home/2797403,August-7-2018,August-2018,98012,1984,260,298
3010 214th St SE,https://www.redfin.com/WA/Bothell/3010-214th-St-SE-98021/home/2847656,August-7-2018,August-2018,98021,1995,308,335
22629 4th Ave SE,https://www.redfin.com/WA/Bothell/22629-4th-Ave-SE-98021/home/2769624,August-7-2018,August-2018,98021,1989,316,349
20926 46th Ave SE,https://www.redfin.com/WA/Bothell/20926-46th-Ave-SE-98021/home/2566232,August-7-2018,August-2018,98021,1969,277,330
1203 216th SW,https://www.redfin.com/WA/Lynnwood/1203-216th-St-SW-98036/home/21500280,August-7-2018,August-2018,98036,2008,249,263
2724 169th St SE,https://www.redfin.com/WA/Bothell/2724-169th-St-SE-98012/home/2779803,August-7-2018,August-2018,98012,1978,241,285
18330 3rd Dr SE Unit NC 20,https://www.redfin.com/WA/Bothell/18330-3rd-Dr-SE-98012/unit-NC-20/home/175940084,August-8-2018,August-2018,98012,2018,258,262
17010 105th Ave NE,https://www.redfin.com/WA/Bothell/17010-105th-Ave-NE-98011/home/284915,August-8-2018,August-2018,98011,1990,335,367
18503 41st Dr SE,https://www.redfin.com/WA/Bothell/18503-41st-Dr-SE-98012/home/21500542,August-8-2018,August-2018,98012,2008,301,315
1110 Lake View Cir,https://www.redfin.com/WA/Bothell/1110-Lake-View-Cir-98021/home/2776695,August-8-2018,August-2018,98021,2002,244,264
18113 3rd Dr SE Unit NC 41,https://www.redfin.com/WA/Bothell/18113-3rd-Dr-SE-98012/unit-NC-41/home/175940095,August-8-2018,August-2018,98012,2017,226,231
4415 216th Pl SE,https://www.redfin.com/WA/Bothell/4415-216th-Pl-SE-98021/home/12490672,August-8-2018,August-2018,98021,2007,283,298
23621 44th Dr SE 106,https://www.redfin.com/WA/Bothell/23621-44th-Dr-SE-98021/unit-106/home/175940047,August-9-2018,August-2018,98021,2018,271,275
22325 4th Pl W,https://www.redfin.com/WA/Bothell/22325-4th-Pl-W-98021/home/2771091,August-9-2018,August-2018,98021,1974,274,322
19205 14th Ave SE 21,https://www.redfin.com/WA/Bothell/19205-14TH-Ave-SE-98012/unit-21/home/167337225,August-9-2018,August-2018,98012,2018,272,276
4403 220th St SE,https://www.redfin.com/WA/Bothell/4403-220th-St-SE-98021/home/28556567,August-9-2018,August-2018,98021,2011,267,278
22625 41s Dr SE Unit PVR33,https://www.redfin.com/WA/Bothell/22625-41s-DR-SE-98021/unit-PVR33/home/177188082,August-9-2018,August-2018,98021,2018,301,305
23605 44th Dr SE 110,https://www.redfin.com/WA/Bothell/23605-44th-Dr-SE-98021/unit-110/home/175939993,August-10-2018,August-2018,98021,2017,273,278
231 183rd St SW,https://www.redfin.com/WA/Bothell/231-183rd-St-SW-98012/home/2769534,August-10-2018,August-2018,98012,1972,250,300
19623 9th Dr SE,https://www.redfin.com/WA/Bothell/19623-9th-Dr-SE-98012/home/2837647,August-10-2018,August-2018,98012,1995,205,232
12309 NE 203rd St 92,https://www.redfin.com/WA/Bothell/12309-NE-203rd-St-98011/unit-92/home/12093175,August-10-2018,August-2018,98011,2007,269,284
12 200th Pl SW,https://www.redfin.com/WA/Bothell/12-200th-Pl-SW-98012/home/112982077,August-10-2018,August-2018,98012,2017,281,286
19909 30th Dr SE,https://www.redfin.com/WA/Bothell/19909-30th-Dr-SE-98012/home/2850071,August-10-2018,August-2018,98012,1996,347,373
20027 6th Dr SE,https://www.redfin.com/WA/Bothell/20027-6th-Dr-SE-98012/home/105199371,August-10-2018,August-2018,98012,2015,296,303
12939 NE 204th Pl,https://www.redfin.com/WA/Woodinville/12939-NE-204th-Pl-98072/home/18662269,August-10-2018,August-2018,98072,2004,283,301
607 217th St SW,https://www.redfin.com/WA/Bothell/607-217th-St-SW-98021/home/2768957,August-13-2018,August-2018,98021,2014,294,302
15010 97TH Ave NE,https://www.redfin.com/WA/Bothell/15010-97th-Ave-NE-98011/home/22721020,August-13-2018,August-2018,98011,2011,310,321
1411 192nd Pl SE 17,https://www.redfin.com/WA/Bothell/1411-192nd-Pl-SE-98012/unit-17/home/146242856,August-13-2018,August-2018,98012,2018,277,281
21018 25th Dr SE,https://www.redfin.com/WA/Bothell/21018-25th-Dr-SE-98021/home/2832337,August-13-2018,August-2018,98021,1993,311,340
4201 222nd Pl SE,https://www.redfin.com/WA/Bothell/4201-222nd-Pl-SE-98021/home/40603790,August-13-2018,August-2018,98021,2011,263,274
22609 41st Dr SE Unit PVR29,https://www.redfin.com/WA/Bothell/22609-41st-Dr-SE-98021/unit-PVR29/home/177708267,August-13-2018,August-2018,98021,2018,287,291
17325 24th Ave SE,https://www.redfin.com/WA/Bothell/17325-24th-Ave-SE-98012/home/2677535,August-13-2018,August-2018,98012,1970,346,398
23522 43rd Dr SE 219,https://www.redfin.com/WA/Bothell/23522-43rd-Dr-SE-98021/unit-219/home/175940005,August-13-2018,August-2018,98021,2018,328,332
3209 189th St SE,https://www.redfin.com/WA/Bothell/3209-189th-St-SE-98012/home/2885482,August-14-2018,August-2018,98012,2000,322,344
18326 38th Dr SE 83,https://www.redfin.com/WA/Bothell/18326-38th-Dr-SE-98012/unit-83/home/12104463,August-14-2018,August-2018,98012,2008,338,352
4026 160th Pl SE,https://www.redfin.com/WA/Bothell/4026-160th-Pl-SE-98012/home/11882639,August-15-2018,August-2018,98012,2005,284,301
8810 NE 177th St Lot 02,https://www.redfin.com/WA/Bothell/8810-NE-177th-St-98011/unit-02/home/146003466,August-15-2018,August-2018,98011,2018,333,337
21932 44th Dr SE,https://www.redfin.com/WA/Bothell/21932-44th-Dr-SE-98021/home/12490668,August-15-2018,August-2018,98021,2006,274,290
19036 84th  (Lot 6) Pl NE,https://www.redfin.com/WA/Bothell/19036-84th-Pl-NE-98011/home/113178434,August-16-2018,August-2018,98011,2018,306,310
4412 215th Pl SE Unit CT 20,https://www.redfin.com/WA/Bothell/4412-215th-Pl-SE-98021/unit-CT-20/home/177188100,August-16-2018,August-2018,98021,2018,324,328
8900 NE 191st Pl,https://www.redfin.com/WA/Bothell/8900-NE-191st-Pl-98011/home/286996,August-16-2018,August-2018,98011,1976,302,348
18306 38th Ave SE,https://www.redfin.com/WA/Bothell/18306-38th-Ave-SE-98012/unit-128/home/22923274,August-16-2018,August-2018,98012,2013,319,328
18616 45th Dr SE,https://www.redfin.com/WA/Bothell/18616-45th-Dr-SE-98012/home/144398026,August-16-2018,August-2018,98012,2017,328,333
18725 45th Park SE,https://www.redfin.com/WA/Bothell/18725-45th-Park-SE-98012/home/143185776,August-16-2018,August-2018,98012,2017,359,364
19210 14th Ave SE 23,https://www.redfin.com/WA/Bothell/19210-14TH-Ave-SE-98012/unit-23/home/167337227,August-16-2018,August-2018,98012,2018,275,279
19215 34th Dr SE,https://www.redfin.com/WA/Bothell/19215-34th-Dr-SE-98012/home/2677822,August-16-2018,August-2018,98012,1970,409,461
3204 171st Pl SE,https://www.redfin.com/WA/Bothell/3204-171st-Pl-SE-98012/home/28441165,August-17-2018,August-2018,98012,2011,271,282
22601 41st Dr SE Unit PVR27,https://www.redfin.com/WA/Bothell/22601-41st-Dr-SE-98021/unit-PVR27/home/177188128,August-17-2018,August-2018,98021,2018,301,305
20127 126th Ave NE,https://www.redfin.com/WA/Bothell/20127-126th-Ave-NE-98011/home/55551231,August-17-2018,August-2018,98011,2014,319,327
23518 43rd Dr SE 218,https://www.redfin.com/WA/Bothell/23518-43rd-Dr-SE-98021/unit-218/home/175940192,August-17-2018,August-2018,98021,2018,304,308
1226 198th Pl SE Lot 71,https://www.redfin.com/WA/Bothell/1226-198th-Pl-SE-98012/unit-71/home/177188122,August-17-2018,August-2018,98012,2018,304,308
23410 13th Ave SE,https://www.redfin.com/WA/Bothell/23410-13th-Ave-SE-98021/home/2884779,August-17-2018,August-2018,98021,2001,290,311
1207 198th Pl SE Lot 8,https://www.redfin.com/WA/Bothell/1207-198th-Pl-SE-98012/unit-8/home/177188110,August-17-2018,August-2018,98012,2018,270,274
18206 42nd Dr SE,https://www.redfin.com/WA/Bothell/18206-42nd-Dr-SE-98012/home/69351849,August-17-2018,August-2018,98012,2014,221,229
503 192nd Pl SE,https://www.redfin.com/WA/Bothell/503-192nd-Pl-SE-98012/home/54809755,August-17-2018,August-2018,98012,2018,248,252
19021 104th Ave NE,https://www.redfin.com/WA/Bothell/19021-104th-Ave-NE-98011/home/286431,August-17-2018,August-2018,98011,1993,235,264
2223 235th Pl SE,https://www.redfin.com/WA/Bothell/2223-235th-Pl-SE-98021/home/2804308,August-20-2018,August-2018,98021,1984,380,418
17814 41st Dr SE Unit PND 9,https://www.redfin.com/WA/Bothell/17814-41st-Dr-SE-98012/unit-PND-9/home/177188145,August-20-2018,August-2018,98012,2018,353,357
15235 108th Pl NE,https://www.redfin.com/WA/Bothell/15235-108th-Pl-NE-98011/home/457710,August-20-2018,August-2018,98011,1969,301,354
1422 192nd Pl SE 14,https://www.redfin.com/WA/Bothell/1422-192nd-Pl-SE-98012/unit-14/home/167337218,August-20-2018,August-2018,98012,2018,251,255
20907 28th Ave SE,https://www.redfin.com/WA/Bothell/20907-28th-Ave-SE-98021/home/2781015,August-20-2018,August-2018,98021,1979,284,327
23603 43rd Dr SE 249,https://www.redfin.com/WA/Bothell/23603-43rd-Dr-SE-98021/unit-249/home/175940632,August-20-2018,August-2018,98021,2018,311,315
19731 25th Dr SE,https://www.redfin.com/WA/Bothell/19731-25th-Dr-SE-98012/home/2794773,August-20-2018,August-2018,98012,1981,273,314
22619 42nd Dr SE Unit PVR 9,https://www.redfin.com/WA/Bothell/22619-42nd-Dr-SE-98021/unit-PVR-9/home/177188097,August-21-2018,August-2018,98021,2018,297,301
22423 5th Pl W,https://www.redfin.com/WA/Bothell/22423-5th-Pl-W-98021/home/11881377,August-21-2018,August-2018,98021,2006,287,303
19222 14th Ave SE 26,https://www.redfin.com/WA/Bothell/19222-14TH-Ave-SE-98012/unit-26/home/167337229,August-21-2018,August-2018,98012,2018,254,258
23722 43rd Dr SE 235,https://www.redfin.com/WA/Bothell/23722-43rd-Dr-SE-98021/unit-235/home/175940217,August-21-2018,August-2018,98021,2018,270,274
4416 215th Pl SE Unit CT 21,https://www.redfin.com/WA/Bothell/4416-215th-Pl-SE-98021/unit-CT-21/home/177188098,August-22-2018,August-2018,98021,2018,351,355
22614 41st Dr SE Unit PVR48,https://www.redfin.com/WA/Bothell/22614-41st-Dr-SE-98021/unit-PVR48/home/177708275,August-22-2018,August-2018,98021,2018,293,297
23529 43rd Dr SE 250,https://www.redfin.com/WA/Bothell/23529-43rd-Dr-SE-98021/unit-250/home/175942792,August-22-2018,August-2018,98021,2018,334,338
212 178th St SW 11,https://www.redfin.com/WA/Bothell/212-178th-St-SW-98012/unit-11/home/145134655,August-22-2018,August-2018,98012,2018,279,283
315 224th St SE,https://www.redfin.com/WA/Bothell/315-224th-St-SE-98021/home/2769655,August-22-2018,August-2018,98021,1973,233,282
18721 45th Dr SE,https://www.redfin.com/WA/Bothell/18721-45th-Dr-SE-98012/home/143855495,August-22-2018,August-2018,98012,2018,390,394
18019 3rd Dr SE Unit GP 40,https://www.redfin.com/WA/Bothell/18019-3rd-Dr-SE-98012/unit-GP-40/home/177188142,August-23-2018,August-2018,98012,2018,241,245
1311 191st St SE,https://www.redfin.com/WA/Bothell/1311-191st-St-SE-98012/home/12489607,August-23-2018,August-2018,98012,2007,290,305
10210 NE 154th St,https://www.redfin.com/WA/Bothell/10210-NE-154th-St-98011/home/284735,August-23-2018,August-2018,98011,1992,318,348
18015 3rd Dr SE Unit GP 41,https://www.redfin.com/WA/Bothell/18015-3rd-Dr-SE-98012/unit-GP-41/home/177188140,August-23-2018,August-2018,98012,2017,279,284
22811 36 Dr SE,https://www.redfin.com/WA/Bothell/22811-36th-Dr-SE-98021/home/22060617,August-23-2018,August-2018,98021,2009,311,324
18721 46th Ave SE,https://www.redfin.com/WA/Bothell/18721-46th-Ave-SE-98012/home/144796076,August-23-2018,August-2018,98012,2018,392,396
3609 182nd St SE 76,https://www.redfin.com/WA/Bothell/3609-182nd-St-SE-98012/unit-76/home/22961399,August-23-2018,August-2018,98012,2009,338,351
19707 128th Ct NE,https://www.redfin.com/WA/Bothell/19707-128th-Ct-NE-98011/home/17076389,August-23-2018,August-2018,98011,1982,214,254
4428 215th Pl SE Unit CT 25,https://www.redfin.com/WA/Bothell/4428-215th-Pl-SE-98021/unit-CT-25/home/177188124,August-24-2018,August-2018,98021,2018,352,356
112 196th Place SW,https://www.redfin.com/WA/Bothell/112-196th-Pl-SW-98012/home/12334198,August-24-2018,August-2018,98012,2007,341,356
17304 26 Ave SE,https://www.redfin.com/WA/Bothell/17304-26th-Ave-SE-98012/home/2777330,August-24-2018,August-2018,98012,1978,272,316
16118 46th Dr SE,https://www.redfin.com/WA/Bothell/16118-46th-Dr-SE-98012/home/2466464,August-24-2018,August-2018,98012,1976,334,380
18118 29th Dr SE,https://www.redfin.com/WA/Bothell/18118-29th-Dr-SE-98012/home/22963629,August-24-2018,August-2018,98012,2008,309,323
14724 45th Ave SE,https://www.redfin.com/WA/Bothell/14724-45th-Ave-SE-98012/home/21501179,August-24-2018,August-2018,98012,2008,243,257
23608 Meridian Pl W,https://www.redfin.com/WA/Bothell/23608-Meridian-Pl-W-98021/home/2807007,August-24-2018,August-2018,98021,1985,319,356
4418 215th Pl SE Unit CT 22,https://www.redfin.com/WA/Bothell/4418-215th-Pl-SE-98021/unit-CT-22/home/177188125,August-24-2018,August-2018,98021,2018,326,330
15922 99th Pl NE,https://www.redfin.com/WA/Bothell/15922-99th-Pl-NE-98011/home/101611778,August-24-2018,August-2018,98011,2018,360,364
23525 43rd Dr SE 251,https://www.redfin.com/WA/Bothell/23525-43rd-Dr-SE-98021/unit-251/home/175940211,August-24-2018,August-2018,98021,2018,311,315
19819 30th Dr SE,https://www.redfin.com/WA/Bothell/19819-30th-Dr-SE-98012/home/2850080,August-24-2018,August-2018,98012,1996,317,343
23131 14th Dr SE,https://www.redfin.com/WA/Bothell/23131-14th-Dr-SE-98021/home/2838032,August-27-2018,August-2018,98021,1994,254,282
19711 34th Dr SE,https://www.redfin.com/WA/Bothell/19711-34th-Dr-SE-98012/home/2690287,August-27-2018,August-2018,98012,1973,301,350
19219 51st Ave SE,https://www.redfin.com/WA/Bothell/19219-51st-Ave-SE-98012/home/2529412,August-27-2018,August-2018,98012,1989,281,314
22724 1st Pl W,https://www.redfin.com/WA/Bothell/22724-1st-Pl-W-98021/home/2659437,August-27-2018,August-2018,98021,1970,358,410
18704 43rd Dr SE,https://www.redfin.com/WA/Bothell/18704-43rd-Dr-SE-98012/home/109593042,August-27-2018,August-2018,98012,2018,339,343
1418 192nd Pl SE 13,https://www.redfin.com/WA/Bothell/1418-192nd-Pl-SE-98012/unit-13/home/146243111,August-28-2018,August-2018,98012,2018,250,254
9719 NE 204th Pl,https://www.redfin.com/WA/Bothell/9719-NE-204th-Pl-98011/home/286161,August-28-2018,August-2018,98011,1977,326,371
11828 NE 155th St,https://www.redfin.com/WA/Bothell/11828-NE-155th-St-98011/home/454373,August-28-2018,August-2018,98011,1971,409,460
20314 97th Ave NE,https://www.redfin.com/WA/Bothell/20314-97th-Ave-NE-98011/home/286416,August-28-2018,August-2018,98011,1977,364,409
16229 2nd Ave SE,https://www.redfin.com/WA/Bothell/16229-2nd-Ave-SE-98012/unit-39/home/28558104,August-28-2018,August-2018,98012,2011,297,308
24232 1st (32) Ave SE,https://www.redfin.com/WA/Bothell/24232-1st-Ave-SE-98021/home/144762540,August-28-2018,August-2018,98021,2018,310,314
11123 NE 162nd St,https://www.redfin.com/WA/Bothell/11123-NE-162nd-St-98011/home/8187308,August-28-2018,August-2018,98011,2006,260,276
17119 3rd Place W,https://www.redfin.com/WA/Bothell/17119-3rd-Pl-W-98012/unit-6/home/2901262,August-28-2018,August-2018,98012,2001,235,256
118 216th St SW,https://www.redfin.com/WA/Bothell/118-216th-St-SW-98021/home/69351135,August-28-2018,August-2018,98021,2014,288,296
20523 13th Dr SE,https://www.redfin.com/WA/Bothell/20523-13th-Dr-SE-98012/home/2751916,August-29-2018,August-2018,98012,1975,293,340
4323 220th St SE,https://www.redfin.com/WA/Bothell/4323-220th-St-SE-98021/home/28556566,August-29-2018,August-2018,98021,2010,254,266
17510 Gravenstein Rd,https://www.redfin.com/WA/Bothell/17510-Gravenstein-Rd-98012/home/2829774,August-29-2018,August-2018,98012,1992,249,279
12519 NE 198th St,https://www.redfin.com/WA/Bothell/12519-NE-198th-St-98011/home/17068983,August-30-2018,August-2018,98011,1989,225,258
3320 189th St SE,https://www.redfin.com/WA/Bothell/3320-189th-St-SE-98012/home/2885464,August-30-2018,August-2018,98012,2000,352,374
10616 NE 153rd St,https://www.redfin.com/WA/Bothell/10616-NE-153rd-St-98011/home/457854,August-30-2018,August-2018,98011,1980,282,324
4408 237th Pl SE 129,https://www.redfin.com/WA/Bothell/4408-237th-Pl-SE-98021/unit-129/home/175883838,August-30-2018,August-2018,98021,2018,241,245
17139 111th Ave NE,https://www.redfin.com/WA/Bothell/17139-111th-Ave-NE-98011/home/285205,August-30-2018,August-2018,98011,1999,299,322
23820 7th Pl W,https://www.redfin.com/WA/Bothell/23820-7th-Pl-W-98021/home/2798635,August-30-2018,August-2018,98021,1984,270,308
21607 6th Ave W,https://www.redfin.com/WA/Bothell/21607-6th-Ave-W-98021/home/2768945,August-30-2018,August-2018,98021,1976,371,417
2409 238th Pl SE,https://www.redfin.com/WA/Bothell/2409-238th-Pl-SE-98021/home/2814399,August-30-2018,August-2018,98021,1988,324,358
19115 104th Ave NE,https://www.redfin.com/WA/Bothell/19115-104th-Ave-NE-98011/home/286432,August-30-2018,August-2018,98011,1962,311,371
18127 42nd Dr SE,https://www.redfin.com/WA/Bothell/18127-42nd-Dr-SE-98012/home/69351843,August-31-2018,August-2018,98012,2014,282,290
4727 169th St SE,https://www.redfin.com/WA/Bothell/4727-169th-St-SE-98012/home/145257511,August-31-2018,August-2018,98012,2018,360,364
18021 33rd Dr SE,https://www.redfin.com/WA/Bothell/18021-33rd-Dr-SE-98012/home/56265150,August-31-2018,August-2018,98012,2015,321,328
4404 186th St SE,https://www.redfin.com/WA/Bothell/4404-186th-St-SE-98012/home/103768359,August-31-2018,August-2018,98012,2016,334,340
1224 198th Pl SE Lot 70,https://www.redfin.com/WA/Bothell/1224-198th-Pl-SE-98012/unit-70/home/177708334,August-31-2018,August-2018,98012,2018,305,309
602 Hubbard Rd,https://www.redfin.com/WA/LYNNWOOD/602-HUBBARD-RD-98036/home/145999544,August-31-2018,August-2018,98036,2018,308,312
22303 49th Ave SE,https://www.redfin.com/WA/Bothell/22303-49th-Ave-SE-98021/home/2601027,August-31-2018,August-2018,98021,1976,360,406
2205 186th Pl SE,https://www.redfin.com/WA/Bothell/2205-186th-Pl-SE-98012/home/2811380,August-31-2018,August-2018,98012,1987,359,394
23714 43rd Dr SE 233,https://www.redfin.com/WA/Bothell/23714-43rd-Dr-SE-98021/unit-233/home/175940872,August-31-2018,August-2018,98021,2018,248,252
20247 86th Pl NE,https://www.redfin.com/WA/Bothell/20247-86th-Pl-NE-98011/home/21883735,August-31-2018,August-2018,98011,2009,289,302
16218 41st Dr SE,https://www.redfin.com/WA/Bothell/16218-41st-Dr-SE-98012/home/40603691,August-31-2018,August-2018,98012,2010,288,300
1311 192nd Pl SE 3,https://www.redfin.com/WA/Bothell/1311-192nd-Pl-SE-98012/unit-3/home/167337208,August-31-2018,August-2018,98012,2018,276,280
22529 41st Dr SE Unit PVR26,https://www.redfin.com/WA/Bothell/22529-41st-Dr-SE-98021/unit-PVR26/home/177188278,August-31-2018,August-2018,98021,2017,292,297
17512 Clover Rd,https://www.redfin.com/WA/Bothell/17512-Clover-Rd-98012/home/2647334,August-31-2018,August-2018,98012,1968,264,318
1324 191st Pl SE,https://www.redfin.com/WA/Bothell/1324-191st-Pl-SE-98012/home/21501688,September-2-2018,September-2018,98012,2008,218,232
2719 232nd St SE,https://www.redfin.com/WA/Bothell/2719-232nd-St-SE-98021/home/2916113,September-4-2018,September-2018,98021,2005,300,317
119 Winesap Rd,https://www.redfin.com/WA/Bothell/119-Winesap-Rd-98012/home/2712034,September-4-2018,September-2018,98012,1967,312,367
17913 3rd Ave SE,https://www.redfin.com/WA/Bothell/17913-3rd-Ave-SE-98012/home/102867554,September-4-2018,September-2018,98012,2016,274,280
17501 Woodland Dr SE,https://www.redfin.com/WA/Bothell/17501-Woodland-Dr-98012/home/2773941,September-5-2018,September-2018,98012,1977,369,414
22623 42nd Dr SE Unit PVR10,https://www.redfin.com/WA/Bothell/22623-42nd-Dr-SE-98021/unit-PVR10/home/177188247,September-5-2018,September-2018,98021,2018,287,291
17830 25th Dr SE,https://www.redfin.com/WA/Bothell/17830-25th-Dr-SE-98012/home/2784961,September-5-2018,September-2018,98012,1979,293,336
10516 NE 196th St,https://www.redfin.com/WA/Bothell/10516-NE-196th-St-98011/home/286765,September-6-2018,September-2018,98011,1978,331,375
927 183rd Pl SE,https://www.redfin.com/WA/Bothell/927-183rd-Pl-SE-98012/home/2889652,September-7-2018,September-2018,98012,2001,293,314
14 236th Pl SE 6,https://www.redfin.com/WA/Bothell/14-236th-Pl-SE-98021/unit-6/home/145654872,September-7-2018,September-2018,98021,2018,313,317
4103 177th Pl SE Unit PND 3,https://www.redfin.com/WA/Mill-Creek/4103-177th-Pl-SE-98012/unit-PND-3/home/177188294,September-7-2018,September-2018,98012,2018,328,332
